BDRY_IDENT	SEG_NBR	NAME	TYPE	ICAO	SHAP	DERIVATION	WGS_LAT1	WGS_DLAT1	WGS_LONG1	WGS_DLONG1	WGS_LAT2	WGS_DLAT2	WGS_LONG2	WGS_DLONG2	WGS_LAT0	WGS_DLAT0	WGS_LONG0	WGS_DLONG0	RADIUS1	RADIUS2	BEARING1	BEARING2	NAV_IDENT	NAV_TYPE	NAV_CTRY	NAV_KEY_CD	CYCLE_DATE
FP00034	30	TZ PLUS 10 W NORTH	01	FP	G		N70460014	70.766706	W151294007	-151.494464	N71064349	71.112081	W152431062	-152.719617													200108
FP00034	40	TZ PLUS 10 W NORTH	01	FP	G		N71064349	71.112081	W152431062	-152.719617	N71351306	71.586961	W156292187	-156.489408													200108
FP00034	50	TZ PLUS 10 W NORTH	01	FP	G		N71351306	71.586961	W156292187	-156.489408	N71240634	71.401761	W157300000	-157.500000													200108
FP00034	60	TZ PLUS 10 W NORTH	01	FP	G		N71240634	71.401761	W157300000	-157.500000	N84000000	84.000000	W157300000	-157.500000													200108
FP00034	70	TZ PLUS 10 W NORTH	01	FP	G		N84000000	84.000000	W157300000	-157.500000	N84000000	84.000000	W142300000	-142.500000													200108
FP00035	10	TZ PLUS 11X	01	FP	G		S70000000	-70.000000	W157300000	-157.500000	S70000000	-70.000000	W172300000	-172.500000													200108
FP00035	20	TZ PLUS 11X	01	FP	G		S70000000	-70.000000	W172300000	-172.500000	N58435364	58.731567	W172300000	-172.500000													200108
FP00035	30	TZ PLUS 11X	01	FP	G		N58435364	58.731567	W172300000	-172.500000	N59553621	59.926725	W173463250	-173.775694													200108
FP00035	40	TZ PLUS 11X	01	FP	G		N59553621	59.926725	W173463250	-173.775694	N63434152	63.728200	W172300000	-172.500000													200108
FP00035	50	TZ PLUS 11X	01	FP	G		N63434152	63.728200	W172300000	-172.500000	N84000000	84.000000	W172300000	-172.500000													200108
FP00035	60	TZ PLUS 11X	01	FP	G		N84000000	84.000000	W172300000	-172.500000	N84000000	84.000000	W157300000	-157.500000													200108
FP00035	70	TZ PLUS 11X	01	FP	G		N84000000	84.000000	W157300000	-157.500000	N71240634	71.401761	W157300000	-157.500000													200108
FP00035	80	TZ PLUS 11X	01	FP	G		N71240634	71.401761	W157300000	-157.500000	N70534641	70.896225	W160153300	-160.259167													200108
FP00035	90	TZ PLUS 11X	01	FP	G		N70534641	70.896225	W160153300	-160.259167	N70224138	70.378161	W162423433	-162.709536													200108
FP00035	100	TZ PLUS 11X	01	FP	G		N70224138	70.378161	W162423433	-162.709536	N69022349	69.039858	W166342473	-166.573536													200108
FP00035	110	TZ PLUS 11X	01	FP	G		N69022349	69.039858	W166342473	-166.573536	N68131056	68.219600	W167305760	-167.516000													200108
FP00035	120	TZ PLUS 11X	01	FP	G		N68131056	68.219600	W167305760	-167.516000	N64483269	64.809081	W169575881	-169.966336													200108
FP00035	130	TZ PLUS 11X	01	FP	G		N64483269	64.809081	W169575881	-169.966336	N63434728	63.729800	W172250013	-172.416703													200108
FP00035	140	TZ PLUS 11X	01	FP	G		N63434728	63.729800	W172250013	-172.416703	N59555062	59.930728	W173441006	-173.736128													200108
FP00035	150	TZ PLUS 11X	01	FP	G		N59555062	59.930728	W173441006	-173.736128	N55573230	55.958972	W169352175	-169.589375													200108
FP00035	160	TZ PLUS 11X	01	FP	G		N55573230	55.958972	W169352175	-169.589375	N53295356	53.498211	W169012605	-169.023903													200108
FP00035	170	TZ PLUS 11X	01	FP	G		N53295356	53.498211	W169012605	-169.023903	N52325439	52.548442	W169012605	-169.023903													200108
FP00035	180	TZ PLUS 11X	01	FP	G		N52325439	52.548442	W169012605	-169.023903	N55213221	55.358947	W157295951	-157.499864													200108
FP00035	190	TZ PLUS 11X	01	FP	G		N55213221	55.358947	W157295951	-157.499864	N26230884	26.385789	W157295962	-157.499894													200108
FP00035	200	TZ PLUS 11X	01	FP	G		N26230884	26.385789	W157295962	-157.499894	N25000000	25.000000	W172000000	-172.000000													200108
FP00035	210	TZ PLUS 11X	01	FP	G		N25000000	25.000000	W172000000	-172.000000	S22000000	-22.000000	W160300000	-160.500000													200108
FP00035	220	TZ PLUS 11X	01	FP	G		S22000000	-22.000000	W160300000	-160.500000	S25123283	-25.209119	W157295982	-157.499950													200108
FP00035	230	TZ PLUS 11X	01	FP	G		S25123283	-25.209119	W157295982	-157.499950	S70000000	-70.000000	W157300000	-157.500000													200108
FP00036	10	TZ MINUS 6 F NORTH	01	FP	G		N84000000	84.000000	E082300000	82.500000	N84000000	84.000000	E097300000	97.500000													200108
FP00036	20	TZ MINUS 6 F NORTH	01	FP	G		N84000000	84.000000	E097300000	97.500000	N75594542	75.995950	E097300000	97.500000													200108
FP00036	30	TZ MINUS 6 F NORTH	01	FP	G		N75594542	75.995950	E097300000	97.500000	N76255491	76.431919	E096563064	96.941844													200108
FP00036	40	TZ MINUS 6 F NORTH	01	FP	G		N76255491	76.431919	E096563064	96.941844	N76181152	76.303200	E094260887	94.435797													200108
FP00036	50	TZ MINUS 6 F NORTH	01	FP	G		N76181152	76.303200	E094260887	94.435797	N76054295	76.095264	E092450727	92.752019													200108
FP00036	60	TZ MINUS 6 F NORTH	01	FP	G		N76054295	76.095264	E092450727	92.752019	N75460663	75.768508	E091132958	91.224883													200108
FP00036	70	TZ MINUS 6 F NORTH	01	FP	G		N75460663	75.768508	E091132958	91.224883	N75333807	75.560575	E088523171	88.875475													200108
FP00036	80	TZ MINUS 6 F NORTH	01	FP	G		N75333807	75.560575	E088523171	88.875475	N75110352	75.184311	E086431852	86.721811													200108
FP00036	90	TZ MINUS 6 F NORTH	01	FP	G		N75110352	75.184311	E086431852	86.721811	N74482898	74.808050	E084481119	84.803108													200108
FP00036	100	TZ MINUS 6 F NORTH	01	FP	G		N74482898	74.808050	E084481119	84.803108	N74244314	74.411983	E084081474	84.137428													200108
FP00036	110	TZ MINUS 6 F NORTH	01	FP	G		N74244314	74.411983	E084081474	84.137428	N74102551	74.173753	E085435518	85.731994													200108
FP00036	120	TZ MINUS 6 F NORTH	01	FP	G		N74102551	74.173753	E085435518	85.731994	N74181103	74.303064	E082552480	82.923556													200108
FP00036	130	TZ MINUS 6 F NORTH	01	FP	G		N74181103	74.303064	E082552480	82.923556	N73395694	73.665817	E082270598	82.451661													200108
FP00036	140	TZ MINUS 6 F NORTH	01	FP	G		N73395694	73.665817	E082270598	82.451661	N84000000	84.000000	E082300000	82.500000													200108
FP00037	10	TZ MINUS 6 F CENTRAL	01	FP	G		N60003406	60.009461	E075210362	75.351006	N54153299	54.259164	E076122597	76.207214													200108
FP00037	20	TZ MINUS 6 F CENTRAL	01	FP	G		N54153299	54.259164	E076122597	76.207214	N54265197	54.447769	E076484193	76.811647													200108
FP00037	30	TZ MINUS 6 F CENTRAL	01	FP	G		N54265197	54.447769	E076484193	76.811647	N53475798	53.799439	E076545194	76.914428													200108
FP00037	40	TZ MINUS 6 F CENTRAL	01	FP	G		N53475798	53.799439	E076545194	76.914428	N53114096	53.194711	E077585793	77.982758													200108
FP00037	50	TZ MINUS 6 F CENTRAL	01	FP	G		N53114096	53.194711	E077585793	77.982758	N50475812	50.799478	E080040164	80.067122													200108
FP00037	60	TZ MINUS 6 F CENTRAL	01	FP	G		N50475812	50.799478	E080040164	80.067122	N51153516	51.259767	E080381532	80.637589													200108
FP00037	70	TZ MINUS 6 F CENTRAL	01	FP	G		N51153516	51.259767	E080381532	80.637589	N51110596	51.184989	E081110094	81.183594													200108
FP00037	80	TZ MINUS 6 F CENTRAL	01	FP	G		N51110596	51.184989	E081110094	81.183594	N50461897	50.771936	E081485692	81.815811													200108
FP00037	90	TZ MINUS 6 F CENTRAL	01	FP	G		N50461897	50.771936	E081485692	81.815811	N51001000	51.002778	E083150099	83.250275													200108
FP00037	100	TZ MINUS 6 F CENTRAL	01	FP	G		N51001000	51.002778	E083150099	83.250275	N50471697	50.788047	E083585496	83.981933													200108
FP00037	110	TZ MINUS 6 F CENTRAL	01	FP	G		N50471697	50.788047	E083585496	83.981933	N50103798	50.177217	E084414389	84.695525													200108
FP00037	120	TZ MINUS 6 F CENTRAL	01	FP	G		N50103798	50.177217	E084414389	84.695525	N49363699	49.610275	E085211996	85.355544													200108
FP00037	130	TZ MINUS 6 F CENTRAL	01	FP	G		N49363699	49.610275	E085211996	85.355544	N49480896	49.802489	E086394293	86.661925													200108
FP00037	140	TZ MINUS 6 F CENTRAL	01	FP	G		N49480896	49.802489	E086394293	86.661925	N49055198	49.097772	E087185895	87.316375													200108
FP00037	150	TZ MINUS 6 F CENTRAL	01	FP	G		N49055198	49.097772	E087185895	87.316375	N49012498	49.023606	E086461498	86.770828													200108
FP00037	160	TZ MINUS 6 F CENTRAL	01	FP	G		N49012498	49.023606	E086461498	86.770828	N48400697	48.668603	E086423597	86.709992													200108
FP00037	170	TZ MINUS 6 F CENTRAL	01	FP	G		N48400697	48.668603	E086423597	86.709992	N48244996	48.413878	E085481292	85.803589													200108
FP00037	180	TZ MINUS 6 F CENTRAL	01	FP	G		N48244996	48.413878	E085481292	85.803589	N47593396	47.992767	E085340395	85.567764													200108
FP00037	190	TZ MINUS 6 F CENTRAL	01	FP	G		N47593396	47.992767	E085340395	85.567764	N47030397	47.051103	E085152796	85.257767													200108
FP00037	200	TZ MINUS 6 F CENTRAL	01	FP	G		N47030397	47.051103	E085152796	85.257767	N47121499	47.204164	E083015794	83.032761													200108
FP00037	210	TZ MINUS 6 F CENTRAL	01	FP	G		N47121499	47.204164	E083015794	83.032761	N45352591	45.590531	E082192796	82.324433													200108
FP00037	220	TZ MINUS 6 F CENTRAL	01	FP	G		N45352591	45.590531	E082192796	82.324433	N45102891	45.174697	E082360392	82.601089													200108
FP00037	230	TZ MINUS 6 F CENTRAL	01	FP	G		N45102891	45.174697	E082360392	82.601089	N45210192	45.350533	E081442594	81.740539													200108
FP00037	240	TZ MINUS 6 F CENTRAL	01	FP	G		N45210192	45.350533	E081442594	81.740539	N44534592	44.896089	E079515396	79.864989													200108
FP00037	250	TZ MINUS 6 F CENTRAL	01	FP	G		N44534592	44.896089	E079515396	79.864989	N43275687	43.465797	E080442292	80.739700													200108
FP00037	260	TZ MINUS 6 F CENTRAL	01	FP	G		N43275687	43.465797	E080442292	80.739700	N43075584	43.132178	E080365495	80.615264													200108
FP00037	270	TZ MINUS 6 F CENTRAL	01	FP	G		N43075584	43.132178	E080365495	80.615264	N43013086	43.025239	E080223593	80.376647													200108
FP00037	280	TZ MINUS 6 F CENTRAL	01	FP	G		N43013086	43.025239	E080223593	80.376647	N42375683	42.632453	E080092893	80.158036													200108
FP00037	290	TZ MINUS 6 F CENTRAL	01	FP	G		N42375683	42.632453	E080092893	80.158036	N42145484	42.248567	E080091997	80.155547													200108
FP00037	300	TZ MINUS 6 F CENTRAL	01	FP	G		N42145484	42.248567	E080091997	80.155547	N42033484	42.059678	E080163498	80.276383													200108
FP00037	310	TZ MINUS 6 F CENTRAL	01	FP	G		N42033484	42.059678	E080163498	80.276383	N41232282	41.389672	E078232394	78.389983													200108
FP00037	320	TZ MINUS 6 F CENTRAL	01	FP	G		N41232282	41.389672	E078232394	78.389983	N41042683	41.074119	E078084899	78.146942													200108
FP00037	330	TZ MINUS 6 F CENTRAL	01	FP	G		N41042683	41.074119	E078084899	78.146942	N41025979	41.049942	E077011795	77.021653													200108
FP00037	340	TZ MINUS 6 F CENTRAL	01	FP	G		N41025979	41.049942	E077011795	77.021653	N40243277	40.409103	E076272998	76.458328													200108
FP00037	350	TZ MINUS 6 F CENTRAL	01	FP	G		N40243277	40.409103	E076272998	76.458328	N40185379	40.314942	E075411193	75.686647													200108
FP00037	360	TZ MINUS 6 F CENTRAL	01	FP	G		N40185379	40.314942	E075411193	75.686647	N40384880	40.646889	E075341098	75.569717													200108
FP00037	370	TZ MINUS 6 F CENTRAL	01	FP	G		N40384880	40.646889	E075341098	75.569717	N40265776	40.449378	E075135897	75.233047													200108
FP00037	380	TZ MINUS 6 F CENTRAL	01	FP	G		N40265776	40.449378	E075135897	75.233047	N40311677	40.521325	E074520891	74.869142													200108
FP00037	390	TZ MINUS 6 F CENTRAL	01	FP	G		N40311677	40.521325	E074520891	74.869142	N40053374	40.092706	E074191999	74.322219													200108
FP00037	400	TZ MINUS 6 F CENTRAL	01	FP	G		N40053374	40.092706	E074191999	74.322219	N40021675	40.037986	E073591496	73.987489													200108
FP00037	410	TZ MINUS 6 F CENTRAL	01	FP	G		N40021675	40.037986	E073591496	73.987489	N39443075	39.741875	E073521495	73.870819													200108
FP00037	420	TZ MINUS 6 F CENTRAL	01	FP	G		N39443075	39.741875	E073521495	73.870819	N39353574	39.593261	E073571196	73.953322													200108
FP00037	430	TZ MINUS 6 F CENTRAL	01	FP	G		N39353574	39.593261	E073571196	73.953322	N39271737	39.454825	E073392047	73.655686													200108
FP00037	440	TZ MINUS 6 F CENTRAL	01	FP	G		N39271737	39.454825	E073392047	73.655686	N39031575	39.054375	E073460696	73.768600													200108
FP00037	450	TZ MINUS 6 F CENTRAL	01	FP	G		N39031575	39.054375	E073460696	73.768600	N38320077	38.533547	E073582694	73.974150													200108
FP00037	460	TZ MINUS 6 F CENTRAL	01	FP	G		N38320077	38.533547	E073582694	73.974150	N38404575	38.679375	E074092497	74.156936													200108
FP00037	470	TZ MINUS 6 F CENTRAL	01	FP	G		N38404575	38.679375	E074092497	74.156936	N38311174	38.519928	E074475194	74.797761													200108
FP00037	480	TZ MINUS 6 F CENTRAL	01	FP	G		N38311174	38.519928	E074475194	74.797761	N38014478	38.029106	E074535998	74.899994													200108
FP00037	490	TZ MINUS 6 F CENTRAL	01	FP	G		N38014478	38.029106	E074535998	74.899994	N37332273	37.556314	E074573295	74.959153													200108
FP00037	500	TZ MINUS 6 F CENTRAL	01	FP	G		N37332273	37.556314	E074573295	74.959153	N37242371	37.406586	E075111495	75.187486													200108
FP00037	510	TZ MINUS 6 F CENTRAL	01	FP	G		N37242371	37.406586	E075111495	75.187486	N37141438	37.237328	E074545667	74.915742													200108
FP00037	520	TZ MINUS 6 F CENTRAL	01	FP	G		N37141438	37.237328	E074545667	74.915742	N37232831	37.391197	E074401062	74.669617													200108
FP00037	530	TZ MINUS 6 F CENTRAL	01	FP	G		N37232831	37.391197	E074401062	74.669617	N37240234	37.400650	E074134293	74.228592													200108
FP00037	540	TZ MINUS 6 F CENTRAL	01	FP	G		N37240234	37.400650	E074134293	74.228592	N37131794	37.221650	E073441891	73.738586													200108
FP00037	550	TZ MINUS 6 F CENTRAL	01	FP	G		N37131794	37.221650	E073441891	73.738586	N37261912	37.438644	E073444995	73.747208													200108
FP00037	560	TZ MINUS 6 F CENTRAL	01	FP	G		N37261912	37.438644	E073444995	73.747208	N37271086	37.453017	E073163696	73.276933													200108
FP00037	570	TZ MINUS 6 F CENTRAL	01	FP	G		N37271086	37.453017	E073163696	73.276933	N36402960	36.674889	E071453296	71.759156													200108
FP00037	580	TZ MINUS 6 F CENTRAL	01	FP	G		N36402960	36.674889	E071453296	71.759156	N37122603	37.207231	E071264895	71.446931													200108
FP00037	590	TZ MINUS 6 F CENTRAL	01	FP	G		N37122603	37.207231	E071264895	71.446931	N37540942	37.902617	E071353096	71.591933													200108
FP00037	600	TZ MINUS 6 F CENTRAL	01	FP	G		N37540942	37.902617	E071353096	71.591933	N37561530	37.937583	E071151296	71.253600													200108
FP00037	610	TZ MINUS 6 F CENTRAL	01	FP	G		N37561530	37.937583	E071151296	71.253600	N38173763	38.293786	E071185192	71.314422													200108
FP00037	620	TZ MINUS 6 F CENTRAL	01	FP	G		N38173763	38.293786	E071185192	71.314422	N38281862	38.471839	E070571098	70.953050													200108
FP00037	630	TZ MINUS 6 F CENTRAL	01	FP	G		N38281862	38.471839	E070571098	70.953050	N38092530	38.157028	E070291891	70.488586													200108
FP00037	640	TZ MINUS 6 F CENTRAL	01	FP	G		N38092530	38.157028	E070291891	70.488586	N37511419	37.853942	E070103193	70.175536													200108
FP00037	650	TZ MINUS 6 F CENTRAL	01	FP	G		N37511419	37.853942	E070103193	70.175536	N37335398	37.564994	E069573097	69.958603													200108
FP00037	660	TZ MINUS 6 F CENTRAL	01	FP	G		N37335398	37.564994	E069573097	69.958603	N37272097	37.455825	E069225790	69.382750													200108
FP00037	670	TZ MINUS 6 F CENTRAL	01	FP	G		N37272097	37.455825	E069225790	69.382750	N37053895	37.094153	E069144791	69.246642													200108
FP00037	680	TZ MINUS 6 F CENTRAL	01	FP	G		N37053895	37.094153	E069144791	69.246642	N37201797	37.338325	E068533998	68.894439													200108
FP00037	690	TZ MINUS 6 F CENTRAL	01	FP	G		N37201797	37.338325	E068533998	68.894439	N36560997	36.936103	E068000500	68.001389													200108
FP00037	700	TZ MINUS 6 F CENTRAL	01	FP	G		N36560997	36.936103	E068000500	68.001389	N37113197	37.192214	E067472392	67.789978													200108
FP00037	710	TZ MINUS 6 F CENTRAL	01	FP	G		N37113197	37.192214	E067472392	67.789978	N39174098	39.294717	E067242794	67.407761													200108
FP00037	720	TZ MINUS 6 F CENTRAL	01	FP	G		N39174098	39.294717	E067242794	67.407761	N39324199	39.544997	E068304098	68.511383													200108
FP00037	730	TZ MINUS 6 F CENTRAL	01	FP	G		N39324199	39.544997	E068304098	68.511383	N40474098	40.794717	E069232394	69.389983													200108
FP00037	740	TZ MINUS 6 F CENTRAL	01	FP	G		N40474098	40.794717	E069232394	69.389983	N41024683	41.046342	E070244096	70.411378													200108
FP00037	750	TZ MINUS 6 F CENTRAL	01	FP	G		N41024683	41.046342	E070244096	70.411378	N40223505	40.376403	E070223192	70.375533													200108
FP00037	760	TZ MINUS 6 F CENTRAL	01	FP	G		N40223505	40.376403	E070223192	70.375533	N40103677	40.176881	E071471694	71.788039													200108
FP00037	770	TZ MINUS 6 F CENTRAL	01	FP	G		N40103677	40.176881	E071471694	71.788039	N40490178	40.817161	E073101293	73.170258													200108
FP00037	780	TZ MINUS 6 F CENTRAL	01	FP	G		N40490178	40.817161	E073101293	73.170258	N41332580	41.557167	E071390998	71.652772													200108
FP00037	790	TZ MINUS 6 F CENTRAL	01	FP	G		N41332580	41.557167	E071390998	71.652772	N41305685	41.515792	E070131096	70.219711													200108
FP00037	800	TZ MINUS 6 F CENTRAL	01	FP	G		N41305685	41.515792	E070131096	70.219711	N42170288	42.284133	E071064391	71.112197													200108
FP00037	810	TZ MINUS 6 F CENTRAL	01	FP	G		N42170288	42.284133	E071064391	71.112197	N41400098	41.666939	E069375593	69.632203													200108
FP00037	820	TZ MINUS 6 F CENTRAL	01	FP	G		N41400098	41.666939	E069375593	69.632203	N40362699	40.607497	E068375395	68.631653													200108
FP00037	830	TZ MINUS 6 F CENTRAL	01	FP	G		N40362699	40.607497	E068375395	68.631653	N41102998	41.174994	E066431195	66.719986													200108
FP00037	840	TZ MINUS 6 F CENTRAL	01	FP	G		N41102998	41.174994	E066431195	66.719986	N42001099	42.003053	E066014498	66.029161													200108
FP00037	850	TZ MINUS 6 F CENTRAL	01	FP	G		N42001099	42.003053	E066014498	66.029161	N44323851	44.544031	E067341219	67.570053													200108
FP00037	860	TZ MINUS 6 F CENTRAL	01	FP	G		N44323851	44.544031	E067341219	67.570053	N47000136	47.000378	E064001566	64.004350													200108
FP00037	870	TZ MINUS 6 F CENTRAL	01	FP	G		N47000136	47.000378	E064001566	64.004350	N55012861	55.024614	E068041541	68.070947													200108
FP00037	880	TZ MINUS 6 F CENTRAL	01	FP	G		N55012861	55.024614	E068041541	68.070947	N57000340	57.000944	E064004577	64.012714													200108
FP00037	890	TZ MINUS 6 F CENTRAL	01	FP	G		N57000340	57.000944	E064004577	64.012714	N60003406	60.009461	E075210362	75.351006													200108
FP00038	10	TZ MINUS 6 30 BURMA	01	FP	G		N27592898	27.991383	E097224994	97.380539	N28173299	28.292497	E097243794	97.410539													200108
FP00038	20	TZ MINUS 6 30 BURMA	01	FP	G		N28173299	28.292497	E097243794	97.410539	N28322399	28.539997	E097325496	97.548600													200108
FP00038	30	TZ MINUS 6 30 BURMA	01	FP	G		N28322399	28.539997	E097325496	97.548600	N28245899	28.416386	E097444193	97.744981													200108
FP00038	40	TZ MINUS 6 30 BURMA	01	FP	G		N28245899	28.416386	E097444193	97.744981	N28162199	28.272775	E098011498	98.020828													200108
FP00038	50	TZ MINUS 6 30 BURMA	01	FP	G		N28162199	28.272775	E098011498	98.020828	N28071299	28.120275	E098092596	98.157211													200108
FP00038	60	TZ MINUS 6 30 BURMA	01	FP	G		N28071299	28.120275	E098092596	98.157211	N27320799	27.535553	E098192796	98.324433													200108
FP00038	70	TZ MINUS 6 30 BURMA	01	FP	G		N27320799	27.535553	E098192796	98.324433	N27390298	27.650828	E098315997	98.533325													200108
FP00038	80	TZ MINUS 6 30 BURMA	01	FP	G		N27390298	27.650828	E098315997	98.533325	N27312199	27.522775	E098414290	98.695250													200108
FP00038	90	TZ MINUS 6 30 BURMA	01	FP	G		N27312199	27.522775	E098414290	98.695250	N26533898	26.894161	E098453796	98.760544													200108
FP00038	100	TZ MINUS 6 30 BURMA	01	FP	G		N26533898	26.894161	E098453796	98.760544	N26080499	26.134719	E098423597	98.709992													200108
FP00038	110	TZ MINUS 6 30 BURMA	01	FP	G		N26080499	26.134719	E098423597	98.709992	N25595598	25.998883	E098360293	98.600814													200108
FP00038	120	TZ MINUS 6 30 BURMA	01	FP	G		N25595598	25.998883	E098360293	98.600814	N25482899	25.808053	E098385196	98.647767													200108
FP00038	130	TZ MINUS 6 30 BURMA	01	FP	G		N25482899	25.808053	E098385196	98.647767	N25473700	25.793611	E098284898	98.480272													200108
FP00038	140	TZ MINUS 6 30 BURMA	01	FP	G		N25473700	25.793611	E098284898	98.480272	N25330598	25.551661	E098193598	98.326661													200108
FP00038	150	TZ MINUS 6 30 BURMA	01	FP	G		N25330598	25.551661	E098193598	98.326661	N25353499	25.593053	E098133793	98.227203													200108
FP00038	160	TZ MINUS 6 30 BURMA	01	FP	G		N25353499	25.593053	E098133793	98.227203	N25125999	25.216664	E097564691	97.946364													200108
FP00038	170	TZ MINUS 6 30 BURMA	01	FP	G		N25125999	25.216664	E097564691	97.946364	N25054199	25.094997	E097453999	97.761108													200108
FP00038	180	TZ MINUS 6 30 BURMA	01	FP	G		N25054199	25.094997	E097453999	97.761108	N24492198	24.822772	E097401694	97.671372													200108
FP00038	190	TZ MINUS 6 30 BURMA	01	FP	G		N24492198	24.822772	E097401694	97.671372	N24392498	24.656939	E097340499	97.568053													200108
FP00038	200	TZ MINUS 6 30 BURMA	01	FP	G		N24392498	24.656939	E097340499	97.568053	N24283598	24.476661	E097323496	97.543044													200108
FP00038	210	TZ MINUS 6 30 BURMA	01	FP	G		N24283598	24.476661	E097323496	97.543044	N24154899	24.263608	E097453098	97.758606													200108
FP00038	220	TZ MINUS 6 30 BURMA	01	FP	G		N24154899	24.263608	E097453098	97.758606	N23551599	23.921108	E097345295	97.581375													200108
FP00038	230	TZ MINUS 6 30 BURMA	01	FP	G		N23551599	23.921108	E097345295	97.581375	N23510613	23.851703	E097385992	97.649978													200108
FP00038	240	TZ MINUS 6 30 BURMA	01	FP	G		N23510613	23.851703	E097385992	97.649978	N24073110	24.125306	E098131480	98.220778													200108
FP00038	250	TZ MINUS 6 30 BURMA	01	FP	G		N24073110	24.125306	E098131480	98.220778	N24072735	24.124264	E098501487	98.837464													200108
FP00038	260	TZ MINUS 6 30 BURMA	01	FP	G		N24072735	24.124264	E098501487	98.837464	N23485899	23.816386	E098411495	98.687486													200108
FP00038	270	TZ MINUS 6 30 BURMA	01	FP	G		N23485899	23.816386	E098411495	98.687486	N23381599	23.637775	E098510996	98.852767													200108
FP00038	280	TZ MINUS 6 30 BURMA	01	FP	G		N23381599	23.637775	E098510996	98.852767	N23290498	23.484717	E098491697	98.821381													200108
FP00038	290	TZ MINUS 6 30 BURMA	01	FP	G		N23290498	23.484717	E098491697	98.821381	N23112099	23.189164	E098553891	98.927475													200108
FP00038	300	TZ MINUS 6 30 BURMA	01	FP	G		N23112099	23.189164	E098553891	98.927475	N23042447	23.073464	E099310537	99.518158													200108
FP00038	310	TZ MINUS 6 30 BURMA	01	FP	G		N23042447	23.073464	E099310537	99.518158	N22421098	22.703050	E099205398	99.348328													200108
FP00038	320	TZ MINUS 6 30 BURMA	01	FP	G		N22421098	22.703050	E099205398	99.348328	N22285098	22.480828	E099221995	99.372208													200108
FP00038	330	TZ MINUS 6 30 BURMA	01	FP	G		N22285098	22.480828	E099221995	99.372208	N22093298	22.159161	E099094595	99.162764													200108
FP00038	340	TZ MINUS 6 30 BURMA	01	FP	G		N22093298	22.159161	E099094595	99.162764	N22025599	22.048886	E099575196	99.964433													200108
FP00038	350	TZ MINUS 6 30 BURMA	01	FP	G		N22025599	22.048886	E099575196	99.964433	N21414598	21.696106	E100000797	100.002214													200108
FP00038	360	TZ MINUS 6 30 BURMA	01	FP	G		N21414598	21.696106	E100000797	100.002214	N21262898	21.441383	E100113593	100.193314													200108
FP00038	370	TZ MINUS 6 30 BURMA	01	FP	G		N21262898	21.441383	E100113593	100.193314	N21314900	21.530278	E100252290	100.423028													200108
FP00038	380	TZ MINUS 6 30 BURMA	01	FP	G		N21314900	21.530278	E100252290	100.423028	N21270499	21.451386	E100333693	100.560258													200108
FP00038	390	TZ MINUS 6 30 BURMA	01	FP	G		N21270499	21.451386	E100333693	100.560258	N21460000	21.766667	E101053393	101.092758													200108
FP00038	400	TZ MINUS 6 30 BURMA	01	FP	G		N21460000	21.766667	E101053393	101.092758	N21314999	21.530553	E101094195	101.161653													200108
FP00038	410	TZ MINUS 6 30 BURMA	01	FP	G		N21314999	21.530553	E101094195	101.161653	N21184900	21.313611	E100512595	100.857208													200108
FP00038	420	TZ MINUS 6 30 BURMA	01	FP	G		N21184900	21.313611	E100512595	100.857208	N21174300	21.295278	E100430497	100.718047													200108
FP00038	430	TZ MINUS 6 30 BURMA	01	FP	G		N21174300	21.295278	E100430497	100.718047	N21021099	21.036386	E100355596	100.598878													200108
FP00038	440	TZ MINUS 6 30 BURMA	01	FP	G		N21021099	21.036386	E100355596	100.598878	N20532955	20.891542	E100380101	100.633614													200108
FP00038	450	TZ MINUS 6 30 BURMA	01	FP	G		N20532955	20.891542	E100380101	100.633614	N20491899	20.821942	E100214092	100.361367													200108
FP00038	460	TZ MINUS 6 30 BURMA	01	FP	G		N20491899	20.821942	E100214092	100.361367	N20380698	20.635272	E100103095	100.175264													200108
FP00038	470	TZ MINUS 6 30 BURMA	01	FP	G		N20380698	20.635272	E100103095	100.175264	N20183399	20.309442	E100061895	100.105264													200108
FP00038	480	TZ MINUS 6 30 BURMA	01	FP	G		N20183399	20.309442	E100061895	100.105264	N20262699	20.440831	E099584095	99.978042													200108
FP00038	490	TZ MINUS 6 30 BURMA	01	FP	G		N20262699	20.440831	E099584095	99.978042	N20251698	20.421383	E099514792	99.863311													200108
FP00038	500	TZ MINUS 6 30 BURMA	01	FP	G		N20251698	20.421383	E099514792	99.863311	N20203998	20.344439	E099491999	99.822219													200108
FP00038	510	TZ MINUS 6 30 BURMA	01	FP	G		N20203998	20.344439	E099491999	99.822219	N20205099	20.347497	E099320294	99.534150													200108
FP00038	520	TZ MINUS 6 30 BURMA	01	FP	G		N20205099	20.347497	E099320294	99.534150	N20093298	20.159161	E099323392	99.542756													200108
FP00038	530	TZ MINUS 6 30 BURMA	01	FP	G		N20093298	20.159161	E099323392	99.542756	N20040499	20.068053	E099201794	99.338317													200108
FP00038	540	TZ MINUS 6 30 BURMA	01	FP	G		N20040499	20.068053	E099201794	99.338317	N20074099	20.128053	E099110193	99.183869													200108
FP00038	550	TZ MINUS 6 30 BURMA	01	FP	G		N20074099	20.128053	E099110193	99.183869	N20021399	20.037219	E099022694	99.040817													200108
