ATS_IDENT	SEQ_NBR	DIRECTION	TYPE	ICAO	CTRY	STATE_PROV	CYCLE_DATE
UY4	10	W	R	EGTT	UK		200603
UY40	10	E	R	EFES	FI		200603
UY40	20	E	R	EFES	FI		200603
UY40	30	E	R	EFES	FI		200603
UY40	40	E	R	EFES	FI		200603
UY40	50	E	R	EFES	FI		200603
UY40	60	E	R	EFES	FI		200410
UY400	10	E	R	LWSS	MK		200410
UY400	20	E	R	LWSS	MK		200410
UY400	9980	W	R	LWSS	MK		200410
UY400	9990	W	R	LWSS	MK		200202
UY408	10	W	R	ESAA	SW		200603
UY409	10	E	R	YBBB	AS		200512
UY41	10	W	R	EFES	FI		200410
UY41	20	W	R	ESAA	FI		200208
UY41	20	W	R	ESAA	SW		200208
UY42	10	E	R	ESAA	SW		200208
UY42	20	E	R	ESAA	SW		200208
UY42	9980	W	R	ESAA	SW		200208
UY42	9990	W	R	ESAA	SW		200410
UY420	10	W	R	LFFF	FR		200511
UY43	10	E	R	LHCC	HU		200511
UY43	9980	W	R	LHCC	HU		200508
UY430	10	E	R	ESAA	SW		200508
UY430	20	E	R	ESAA	SW		200508
UY430	30	E	R	ESAA	SW		200508
UY430	40	E	R	ESAA	SW		200508
UY430	9980	W	R	ESAA	SW		200508
UY430	9990	W	R	ESAA	SW		200512
UY440	10	W	R	EFES	FI		200312
UY440	20	W	R	EFES	FI		200312
UY440	30	W	R	EFES	FI		200410
UY440	40	W	R	ESAA	FI		200511
UY440	40	W	R	ESAA	SW		200511
UY444	10	W	R	LHCC	HU		200510
UY444	10	W	R	LHCC	LO		200510
UY444	20	W	R	LZBB	LO		200508
UY444	30	W	R	LZBB	LO		200508
UY444	40	W	R	LZBB	LO		200508
UY444	50	W	R	LKAA	EZ		200509
UY444	50	W	R	LKAA	LO		200509
UY444	60	W	R	LKAA	EZ		200507
UY444	70	W	R	LKAA	EZ		200604
UY444	80	W	R	LKAA	EZ		200606
UY444	90	W	R	LKAA	EZ		200603
UY444	90	W	R	LKAA	GM		200603
UY473	10	E	R	LFEE	FR		200603
UY473	20	E	R	LFFF	FR		200603
UY495	10	E	R	YBBB	AS		200603
UY495	20	E	R	YBBB	AS		200603
UY495	30	E	R	YBBB	AS		200312
UY5	10	W	R	EFES	FI		200508
UY50	9880	E	R	EBBU	BE		200511
UY50	10	W	R	LHCC	HU		200511
UY50	20	W	R	LHCC	HU		200508
UY50	110	W	R	EBBU	BE		200508
UY50	110	W	R	EBBU	FR		200508
UY50	120	W	R	EBBU	BE		200508
UY50	130	W	R	EBBU	BE		200508
UY50	140	W	R	EBBU	BE		200511
UY51	10	W	R	LHCC	HU		200511
UY52	10	W	R	LHCC	HU		200511
UY52	20	W	R	LHCC	HU		200511
UY53	10	W	R	LHCC	HR		200511
UY53	10	W	R	LHCC	HU		200511
UY53	20	W	R	LHCC	HU		200502
UY54	10	E	R	LOVV	AU		200604
UY54	20	E	R	LHCC	HU		200604
UY54	30	E	R	LHCC	HU		200511
UY55	10	E	R	LHCC	HU		200511
UY55	20	E	R	LHCC	HU		200604
UY55	30	E	R	LHCC	HU		200511
UY552	10	E	R	LHCC	HR		200604
UY552	10	E	R	LHCC	HU		200604
UY553	10	W	R	LHCC	HU		200610
UY554	10	W	R	LHCC	RB		200610
UY554	20	W	R	LHCC	HU		200511
UY554	30	W	R	LHCC	HU		200610
UY555	10	E	R	LHCC	RB		200610
UY555	9990	W	R	LHCC	RB		200511
UY557	10	E	R	LHCC	HU		200604
UY558	10	W	R	LHCC	HU		200604
UY558	20	W	R	LHCC	HU		200511
UY56	10	W	R	LHCC	RB		200511
UY56	20	W	R	LHCC	HU		200511
UY56	30	W	R	LHCC	HU		200511
UY56	40	W	R	LHCC	HU		200511
UY563	10	W	R	LHCC	HU		200511
UY57	10	W	R	LHCC	HU		200410
UY570	10	E	R	LOVV	AU		200511
UY570	20	E	R	LHCC	HU		200511
UY570	30	E	R	LHCC	HU		200511
UY570	40	E	R	LHCC	HU		200606
UY570	50	E	R	LHCC	HU		200606
UY570	50	E	R	LHCC	RO		200606
UY570	9950	W	R	LHCC	HU		200410
UY570	9950	W	R	LHCC	RO		200410
UY570	9990	W	R	LOVV	AU		200413
UY571	10	E	R	LOVV	AU		200511
UY571	10	E	R	LOVV	HU		200511
UY571	20	E	R	LHCC	HU		200511
UY571	30	E	R	LHCC	HU		200511
UY572	10	E	R	LHCC	HR		200511
UY572	10	E	R	LHCC	HU		200511
UY572	9990	W	R	LHCC	HR		200511
UY572	9990	W	R	LHCC	HU		200511
UY573	10	E	R	LHCC	HR		200511
UY573	10	E	R	LHCC	HU		200511
UY573	9990	W	R	LHCC	HR		200610
UY573	9990	W	R	LHCC	HU		200610
UY58	10	E	R	LHCC	HU		200610
UY58	20	E	R	LHCC	HU		200403
UY6	10	E	R	EFES	FI		200512
UY6	10	E	R	EFES	SW		200512
UY6	20	E	R	EFES	FI		200512
UY6	30	E	R	EFES	FI		200410
UY6	110	W	R	EGTT	NL		200410
UY6	110	W	R	EGTT	UK		200410
UY6	120	W	R	EGTT	UK		200502
UY612	10	E	R	LFFF	FR		200511
UY666	10	W	R	LHCC	HU		200511
UY666	20	W	R	LHCC	HU		200511
UY666	30	W	R	LHCC	HU		200512
UY70	210	E	R	EFES	FI		200312
UY70	220	E	R	EFES	FI		200512
UY70	230	E	R	EFES	FI		200508
UY70	10	W	R	EHEH	NL		200505
UY70	20	W	R	EHEH	NL		200410
UY70	20	W	R	EHEH	UK		200410
UY70	30	W	R	EGTT	UK		200410
UY70	40	W	R	EGTT	UK		200410
UY70	50	W	R	EGTT	UK		200410
UY70	60	W	R	EGTT	UK		200410
UY70	70	W	R	EGTT	UK		200410
UY70	80	W	R	EGTT	UK		200410
UY70	90	W	R	EGTT	UK		200410
UY70	100	W	R	EGTT	UK		200410
UY70	110	W	R	EGTT	UK		200512
UY70	9770	W	R	EFES	FI		200312
UY70	9780	W	R	EFES	FI		200512
UY70	9790	W	R	EFES	FI		200212
UY700	10	E	R	LOVV	AU		200512
UY71	10	E	R	EFES	FI		200312
UY71	20	E	R	EFES	FI		200512
UY71	30	E	R	EFES	FI		200512
UY71	40	E	R	EFPS	FI		200512
UY71	50	E	R	EFPS	FI		200512
UY71	60	E	R	EFPS	FI		200406
UY71	70	E	R	EFPS	FI		200512
UY71	80	E	R	EFES	FI		200512
UY71	9920	W	R	EFES	FI		200406
UY71	9930	W	R	EFPS	FI		200512
UY71	9940	W	R	EFPS	FI		200512
UY71	9950	W	R	EFPS	FI		200512
UY71	9960	W	R	EFPS	FI		200512
UY71	9970	W	R	EFES	FI		200312
UY71	9980	W	R	EFES	FI		200512
UY71	9990	W	R	EFES	FI		200512
UY72	10	E	R	EFES	FI		200312
UY72	20	E	R	EFES	FI		200312
UY72	30	E	R	EFES	FI		200312
UY72	40	E	R	EFES	FI		200512
UY73	10	E	R	EFES	FI		200312
UY73	20	E	R	EFES	FI		200512
UY73	30	E	R	EFES	FI		200512
UY73	9970	W	R	EFES	FI		200312
UY73	9980	W	R	EFES	FI		200512
UY73	9990	W	R	EFES	FI		200512
UY74	10	E	R	EFES	FI		200312
UY74	20	E	R	EFES	FI		200312
UY74	30	E	R	EFES	FI		200512
UY74	40	E	R	EFES	FI		200512
UY75	10	E	R	EFES	FI		200512
UY75	20	E	R	EFES	FI		200512
UY75	30	E	R	EFES	FI		200512
UY75	40	E	R	EFES	FI		200312
UY75	50	E	R	EFES	FI		200312
UY75	60	E	R	EFES	FI		200312
UY75	70	E	R	EFES	FI		200312
UY75	80	E	R	EFES	FI		200312
UY75	90	E	R	EFES	FI		200512
UY75	100	E	R	EFES	FI		200512
UY75	110	E	R	EFES	FI		200512
UY75	120	E	R	EFES	FI		200512
UY75	130	E	R	EFES	FI		200312
UY75	140	E	R	EFES	FI		200312
UY75	150	E	R	EFES	FI		200512
UY75	160	E	R	EFES	FI		200512
UY75	9880	W	R	EFES	FI		200512
UY75	9890	W	R	EFES	FI		200512
UY75	9900	W	R	EFES	FI		200312
UY75	9910	W	R	EFES	FI		200412
UY76	10	E	R	EFPS	FI		200412
UY76	20	E	R	EFPS	FI		200412
UY76	30	E	R	EFPS	FI		200607
UY76	110	W	R	EHEH	NL		200412
UY76	110	W	R	EHEH	UK		200412
UY76	120	W	R	EGTT	UK		200412
UY76	130	W	R	EGTT	UK		200412
UY76	140	W	R	EGTT	UK		200412
UY76	150	W	R	EGTT	UK		200412
UY76	160	W	R	EGTT	UK		200512
UY77	10	E	R	EFES	FI		200312
UY77	20	E	R	EFES	FI		200312
UY77	9980	W	R	EFES	FI		200512
UY77	9990	W	R	EFES	FI		200512
UY78	10	E	R	EFES	FI		200312
UY78	20	E	R	EFES	FI		200312
UY78	30	E	R	EFES	FI		200312
UY78	40	E	R	EFES	FI		200312
UY78	50	E	R	EFES	FI		200512
UY78	60	E	R	EFES	FI		200512
UY78	70	E	R	EFES	FI		200512
UY78	80	E	R	EFES	FI		200512
UY78	90	E	R	EFES	FI		200512
UY78	100	E	R	EFES	FI		200512
UY78	110	E	R	EFPS	FI		200312
UY78	120	E	R	EFPS	FI		200512
UY78	130	E	R	EFPS	FI		200512
UY78	140	E	R	EFPS	FI		200512
UY78	150	E	R	EFPS	FI		200312
UY78	160	E	R	EFPS	FI		200512
UY78	170	E	R	EFES	FI		200512
UY78	180	E	R	EFES	FI		200312
UY78	190	E	R	EFES	FI		200312
UY78	200	E	R	EFES	FI		200512
UY78	210	E	R	EFES	FI		200512
UY78	220	E	R	EFES	FI		200512
UY78	230	E	R	EFES	FI		200512
UY78	9770	W	R	EFES	FI		200512
UY78	9780	W	R	EFES	FI		200512
UY78	9790	W	R	EFES	FI		200312
UY78	9800	W	R	EFES	FI		200312
UY78	9810	W	R	EFES	FI		200512
UY78	9820	W	R	EFES	FI		200512
UY78	9830	W	R	EFES	FI		200312
UY78	9840	W	R	EFPS	FI		200512
UY78	9850	W	R	EFPS	FI		200512
UY78	9860	W	R	EFPS	FI		200512
UY78	9870	W	R	EFPS	FI		200312
UY78	9880	W	R	EFPS	FI		200512
UY78	9890	W	R	EFPS	FI		200512
UY78	9900	W	R	EFES	FI		200512
UY78	9910	W	R	EFES	FI		200512
UY78	9920	W	R	EFES	FI		200512
UY78	9930	W	R	EFES	FI		200512
UY78	9940	W	R	EFES	FI		200312
UY78	9950	W	R	EFES	FI		200312
UY78	9960	W	R	EFES	FI		200312
UY78	9970	W	R	EFES	FI		200312
UY78	9980	W	R	EFES	FI		200512
UY78	9990	W	R	EFES	FI		200512
UY79	10	E	R	EFES	FI		200312
UY79	20	E	R	EFES	FI		200312
UY79	30	E	R	EFES	FI		200312
UY79	40	E	R	EFES	FI		200312
UY79	50	E	R	EFES	FI		200312
UY79	60	E	R	EFES	FI		200512
UY79	70	E	R	EFES	FI		200512
UY79	9930	W	R	EFES	FI		200312
UY79	9940	W	R	EFES	FI		200312
UY79	9950	W	R	EFES	FI		200312
UY79	9960	W	R	EFES	FI		200312
UY79	9970	W	R	EFES	FI		200312
UY79	9980	W	R	EFES	FI		200512
UY79	9990	W	R	EFES	FI		200405
UY8	10	E	R	EGTT	UK		200512
UY80	10	E	R	EFES	FI		200312
UY80	20	E	R	EFES	FI		200512
UY80	30	E	R	EFES	FI		200512
UY80	40	E	R	EFES	FI		200312
UY80	50	E	R	EFES	FI		200512
UY80	60	E	R	EFES	FI		200512
UY80	9940	W	R	EFES	FI		200312
UY80	9950	W	R	EFES	FI		200512
UY80	9960	W	R	EFES	FI		200512
UY80	9970	W	R	EFES	FI		200312
UY80	9980	W	R	EFES	FI		200512
UY80	9990	W	R	EFES	FI		200512
UY82	10	E	R	EFES	FI		200312
UY83	10	E	R	EFES	FI		200512
UY83	10	E	R	EFES	SW		200512
UY84	10	E	R	EFES	FI		200512
UY84	9990	W	R	EFES	FI		200312
UY85	10	E	R	EFPS	FI		200312
UY85	10	E	R	EFPS	SW		200312
UY85	20	E	R	EFPS	FI		200312
UY85	30	E	R	EFPS	FI		200312
UY85	40	E	R	EFPS	FI		200312
UY85	50	E	R	EFPS	FI		200312
UY85	60	E	R	EFPS	FI		200512
UY85	70	E	R	EFPS	FI		200512
UY85	80	E	R	EFES	FI		200512
UY85	90	E	R	EFES	FI		200512
UY85	9910	W	R	EFES	FI		200512
UY85	9920	W	R	EFES	FI		200512
UY85	9930	W	R	EFPS	FI		200312
UY85	9940	W	R	EFPS	FI		200312
UY85	9950	W	R	EFPS	FI		200312
UY85	9960	W	R	EFPS	FI		200312
UY85	9970	W	R	EFPS	FI		200312
UY85	9980	W	R	EFPS	FI		200312
UY85	9990	W	R	EFPS	FI		200508
UY85	9990	W	R	EFPS	SW		200508
UY862	10	E	R	EBUR	BE		200508
UY862	10	E	R	EBUR	GM		200508
UY863	10	E	R	EBUR	BE		200603
UY863	10	E	R	EBUR	GM		200603
UY873	10	E	R	EBUR	BE		200512
UY880	10	E	R	EFES	FI		200512
UY880	10	E	R	EFES	SW		200512
UY880	9990	W	R	EFES	FI		200603
UY880	9990	W	R	EFES	SW		200603
UY91	10	E	R	EGEG	UK		200603
UY91	20	E	R	EGEG	UK		200413
UY98	10	E	R	EGTT	UK		200413
UY98	20	E	R	EGTT	UK		200413
UY98	30	E	R	EGTT	UK		200413
UY98	9970	W	R	EGTT	UK		200413
UY98	9980	W	R	EGTT	UK		200413
UY98	9990	W	R	EGTT	UK		200413
UY99	9970	E	R	EGTT	UK		200413
UY99	9980	E	R	EGTT	UK		200410
UY99	10	W	R	EGTT	UK		200413
UY99	20	W	R	EGTT	UK		200413
UY99	30	W	R	EGTT	UK		200601
UZ1	9690	E	R	GVSC	CV		200601
UZ1	9690	E	R	GVSC	SP		200601
UZ1	9760	E	R	SBBS	BR		200601
UZ1	9770	E	R	SBBS	BR		200601
UZ1	9780	E	R	SBBS	BR		200601
UZ1	9790	E	R	SBBS	BR		200601
UZ1	9800	E	R	SBBS	BR		200601
UZ1	9810	E	R	SBRE	BR		200601
UZ1	9820	E	R	SBRE	BR		200601
UZ1	9830	E	R	SBRE	BR		200601
UZ1	9840	E	R	SBRE	BR		200601
UZ1	9850	E	R	SBRE	BR		200601
UZ1	9860	E	R	SBRE	BR		200601
UZ1	9870	E	R	SBRE	BR		200601
UZ1	9880	E	R	SBRE	BR		200601
UZ1	9890	E	R	SBRE	BR		200609
UZ1	9960	E	R	LPPC	MO		200609
UZ1	9960	E	R	LPPC	PO		200609
UZ1	9970	E	R	LPPC	PO		200609
UZ1	10	W	R	LPPC	PO		200609
UZ1	20	W	R	LPPC	PO		200609
UZ1	30	W	R	LPPC	PO		200601
UZ1	110	W	R	SBRE	BR		200601
UZ1	120	W	R	SBRE	BR		200601
UZ1	130	W	R	SBRE	BR		200601
UZ1	140	W	R	SBRE	BR		200601
UZ1	150	W	R	SBRE	BR		200601
UZ1	160	W	R	SBRE	BR		200601
UZ1	170	W	R	SBRE	BR		200601
UZ1	180	W	R	SBRE	BR		200601
UZ1	190	W	R	SBRE	BR		200601
UZ1	200	W	R	SBBS	BR		200601
UZ1	210	W	R	SBBS	BR		200601
UZ1	220	W	R	SBBS	BR		200601
UZ1	230	W	R	SBBS	BR		200601
UZ1	240	W	R	SBBS	BR		200601
UZ1	310	W	R	GVSC	CV		200607
UZ1	310	W	R	GVSC	SP		200607
UZ10	10	E	R	ENSV	NO		200607
UZ10	20	E	R	ENSV	NO		200607
UZ10	30	E	R	ENSV	NO		200607
UZ10	40	E	R	ENTR	NO		200607
UZ10	50	E	R	ENTR	NO		200607
UZ10	60	E	R	ENTR	NO		200503
UZ10	210	E	R	SBBS	BR		200501
UZ10	220	E	R	SBBS	BR		200501
UZ10	230	E	R	SBBS	BR		200501
UZ10	240	E	R	SBBS	BR		200501
UZ10	250	E	R	SBRE	BR		200503
UZ10	260	E	R	SBRE	BR		200501
UZ10	270	E	R	SBRE	BR		200503
UZ10	280	E	R	SBRE	BR		200501
UZ10	290	E	R	SBRE	BR		200501
UZ10	300	E	R	SBRE	BR		200501
UZ10	310	E	R	SBRE	BR		200501
UZ10	320	E	R	SBRE	BR		200501
UZ10	330	E	R	SBRE	BR		200502
UZ10	410	E	R	FAJS	BC		200502
UZ10	410	E	R	FAJS	SF		200502
UZ10	420	E	R	FAJS	SF		200501
UZ10	9670	W	R	SBRE	BR		200501
UZ10	9680	W	R	SBRE	BR		200501
UZ10	9690	W	R	SBRE	BR		200501
UZ10	9700	W	R	SBRE	BR		200501
UZ10	9710	W	R	SBRE	BR		200607
UZ10	9940	W	R	ENTR	NO		200607
UZ10	9950	W	R	ENTR	NO		200607
UZ10	9960	W	R	ENTR	NO		200607
UZ10	9970	W	R	ENSV	NO		200607
UZ10	9980	W	R	ENSV	NO		200607
UZ10	9990	W	R	ENSV	NO		200607
UZ101	10	E	R	ENTR	NO		200607
UZ101	20	E	R	ENTR	NO		200607
UZ101	30	E	R	ENTR	NO		200607
UZ101	40	E	R	ENBD	NO		200607
UZ101	9960	W	R	ENBD	NO		200607
UZ101	9970	W	R	ENTR	NO		200607
UZ101	9980	W	R	ENTR	NO		200607
UZ101	9990	W	R	ENTR	NO		200610
UZ102	10	E	R	EDVV	GM		200610
UZ102	20	E	R	EDVV	GM		200610
UZ102	30	E	R	EDVV	GM		200610
UZ102	40	E	R	EDVV	GM		200610
UZ102	50	E	R	EDBB	GM		200610
UZ102	60	E	R	EDBB	GM		200610
UZ102	70	E	R	EDBB	GM		200610
UZ102	80	E	R	EDBB	GM		200610
UZ102	90	E	R	EDBB	GM		200610
UZ102	100	E	R	EDBB	GM		200610
UZ102	110	E	R	EDBB	GM		200610
UZ102	110	E	R	EDBB	PL		200610
UZ102	9890	W	R	EDBB	GM		200610
UZ102	9890	W	R	EDBB	PL		200610
UZ102	9900	W	R	EDBB	GM		200610
UZ102	9910	W	R	EDBB	GM		200610
UZ102	9920	W	R	EDBB	GM		200610
UZ102	9930	W	R	EDBB	GM		200610
UZ102	9940	W	R	EDBB	GM		200610
UZ102	9950	W	R	EDBB	GM		200610
UZ102	9960	W	R	EDVV	GM		200607
UZ103	10	E	R	ENOS	NO		200607
UZ103	20	E	R	ENTR	NO		200607
UZ103	30	E	R	ENTR	NO		200607
UZ103	40	E	R	ENTR	NO		200607
UZ103	9960	W	R	ENTR	NO		200607
UZ103	9970	W	R	ENTR	NO		200607
UZ103	9980	W	R	ENTR	NO		200607
UZ103	9990	W	R	ENOS	NO		200508
UZ104	10	W	R	EBUR	BE		200508
UZ104	20	W	R	EBUR	BE		200607
UZ105	10	E	R	ENSV	NO		200607
UZ105	20	E	R	ENSV	NO		200607
UZ105	30	E	R	ENTR	NO		200607
UZ105	9970	W	R	ENTR	NO		200607
UZ105	9980	W	R	ENSV	NO		200607
UZ105	9990	W	R	ENSV	NO		200607
UZ107	10	E	R	ENSV	NO		200607
UZ107	20	E	R	ENTR	NO		200607
UZ107	30	E	R	ENTR	NO		200607
UZ107	9970	W	R	ENTR	NO		200607
UZ107	9980	W	R	ENTR	NO		200607
UZ107	9990	W	R	ENSV	NO		200511
UZ108	10	E	R	ENTR	NO		200511
UZ108	10	E	R	ENTR	SW		200511
UZ108	9990	W	R	ENTR	NO		200607
UZ108	9990	W	R	ENTR	SW		200607
UZ11	10	E	R	ENSV	NO		200610
UZ11	20	E	R	ENBD	NO		200610
UZ11	30	E	R	ENBD	NO		200609
UZ11	110	E	R	LPPC	PO		200410
UZ11	120	E	R	LPPC	PO		200502
UZ11	210	W	R	FAJS	SF		200610
UZ11	9970	W	R	ENBD	NO		200610
UZ11	9980	W	R	ENBD	NO		200607
UZ11	9990	W	R	ENSV	NO		200607
UZ110	10	E	R	ENSV	NO		200607
UZ110	20	E	R	ENTR	NO		200607
UZ110	9980	W	R	ENTR	NO		200607
UZ110	9990	W	R	ENSV	NO		200610
UZ111	10	E	R	EBUR	BE		200610
UZ111	10	E	R	EBUR	GM		200610
UZ111	20	E	R	EDUU	GM		200610
UZ111	30	E	R	EDUU	GM		200610
UZ111	40	E	R	EDUU	GM		200607
UZ112	10	E	R	ENSV	NO		200607
UZ112	20	E	R	ENOS	NO		200610
UZ112	30	E	R	ENBD	NO		200610
UZ112	40	E	R	ENBD	NO		200610
UZ112	110	E	R	EDUU	GM		200610
UZ112	9960	W	R	ENBD	NO		200610
UZ112	9970	W	R	ENBD	NO		200607
UZ112	9980	W	R	ENOS	NO		200607
UZ112	9990	W	R	ENSV	NO		200505
UZ118	10	W	W	LBWN	BU		200607
UZ118	10	W	W	LBWN	RO		200607
UZ12	10	E	R	ENOS	NO		200410
UZ12	110	W	R	LFMM	FR		200410
UZ12	120	W	R	LFMM	FR		200503
UZ12	210	W	R	FAJS	SF		200510
UZ12	220	W	R	FAJS	SF		200511
UZ124	10	W	R	LFFF	FR		200509
UZ124	20	W	R	LFFF	FR		200509
UZ124	30	W	R	LFFF	FR		200501
UZ13	10	E	R	SBAZ	BR		200501
UZ13	20	E	R	SBAZ	BR		200508
UZ13	30	E	R	SBAZ	BR		200509
UZ13	40	E	R	SBAZ	BR		200509
UZ13	50	E	R	SBAZ	BR		200509
UZ13	60	E	R	SBAZ	BR		200509
UZ13	70	E	R	SBBS	BR		200509
UZ13	80	E	R	SBBS	BR		200509
UZ13	90	E	R	SBBS	BR		200509
UZ13	100	E	R	SBBS	BR		200509
UZ13	110	E	R	SBBS	BR		200509
UZ13	120	E	R	SBBS	BR		200509
UZ13	130	E	R	SBBS	BR		200509
UZ13	140	E	R	SBBS	BR		200509
UZ13	150	E	R	SBBS	BR		200509
UZ13	160	E	R	SBBS	BR		200509
UZ13	170	E	R	SBBS	BR		200509
UZ13	180	E	R	SBBS	BR		200607
UZ13	310	E	R	ENOS	NO		200609
UZ13	410	E	R	LPPC	PO		200502
UZ13	510	E	R	FACT	SF		200502
UZ13	520	E	R	FACT	SF		200502
UZ13	530	E	R	FACT	SF		200502
UZ13	540	E	R	FACT	SF		200512
UZ13	550	E	R	FACT	SF		200512
UZ13	560	E	R	FACT	SF		200512
UZ13	570	E	R	FACT	SF		200509
UZ13	9820	W	R	SBBS	BR		200509
UZ13	9830	W	R	SBBS	BR		200509
UZ13	9840	W	R	SBBS	BR		200509
UZ13	9850	W	R	SBBS	BR		200509
UZ13	9860	W	R	SBBS	BR		200509
UZ13	9870	W	R	SBBS	BR		200509
UZ13	9880	W	R	SBBS	BR		200509
UZ13	9890	W	R	SBBS	BR		200509
UZ13	9900	W	R	SBBS	BR		200509
UZ13	9910	W	R	SBBS	BR		200509
UZ13	9920	W	R	SBBS	BR		200509
UZ13	9930	W	R	SBBS	BR		200509
UZ13	9940	W	R	SBAZ	BR		200509
UZ13	9950	W	R	SBAZ	BR		200509
UZ13	9960	W	R	SBAZ	BR		200508
UZ13	9970	W	R	SBAZ	BR		200501
UZ13	9980	W	R	SBAZ	BR		200501
UZ13	9990	W	R	SBAZ	BR		200610
UZ130	10	W	R	EDBB	GM		200610
UZ130	20	W	R	EDBB	GM		200610
UZ130	30	W	R	EDBB	GM		200506
UZ131	10	E	R	LFBB	FR		200410
UZ131	20	E	R	LFMM	FR		200610
UZ131	110	E	R	EDBB	GM		200610
UZ131	120	E	R	EDBB	GM		200610
UZ131	130	E	R	EDBB	GM		200610
UZ131	140	E	R	EDBB	GM		200610
UZ131	150	E	R	EDBB	GM		200610
UZ131	160	E	R	EDBB	GM		200610
UZ131	170	E	R	EDBB	GM		200607
UZ14	10	E	R	ENOS	NO		200607
UZ14	20	E	R	ENOS	NO		200512
UZ14	410	E	R	FACT	SF		200609
UZ14	110	W	R	LPPC	PO		200609
UZ14	120	W	R	LPPC	PO		200503
UZ14	210	W	R	SBRE	BR		200503
UZ14	220	W	R	SBRE	BR		200503
UZ14	230	W	R	SBRE	BR		200503
UZ14	240	W	R	SBBS	BR		200503
UZ14	250	W	R	SBBS	BR		200503
UZ14	260	W	R	SBBS	BR		200503
UZ14	270	W	R	SBBS	BR		200501
UZ14	280	W	R	SBBS	BR		200607
UZ15	10	E	R	ENOS	NO		200512
UZ15	510	E	R	FAJS	SF		200609
UZ15	110	W	R	LPPC	PO		200609
UZ15	120	W	R	LPPC	PO		200609
UZ15	120	W	R	LPPC	SP		200609
UZ15	130	W	R	LPPC	PO		200609
UZ15	130	W	R	LPPC	SP		200609
UZ15	140	W	R	LPPC	PO		200510
UZ15	210	W	R	LFRR	FR		200510
UZ15	220	W	R	LFRR	FR		200510
UZ15	310	W	R	SBRE	BR		200510
UZ15	320	W	R	SBRE	BR		200510
UZ15	330	W	R	SBBS	BR		200510
UZ15	340	W	R	SBBS	BR		200510
UZ15	350	W	R	SBBS	BR		200510
UZ15	360	W	R	SBBS	BR		200313
UZ150	10	W	R	LFRR	FR		200410
UZ153	10	E	R	LFMM	FR		200605
UZ153	110	E	R	DTTC	TS		200606
UZ153	120	E	R	DTTC	TS		200610
UZ153	130	E	R	DTTC	TS		200605
UZ153	140	E	R	DTTC	TS		200610
UZ153	150	E	R	DTTC	TS		200610
UZ153	160	E	R	DTTC	TS		200610
UZ153	9840	W	R	DTTC	TS		200610
UZ153	9850	W	R	DTTC	TS		200605
UZ153	9860	W	R	DTTC	TS		200610
UZ153	9870	W	R	DTTC	TS		200606
UZ153	9880	W	R	DTTC	TS		200605
UZ153	9890	W	R	DTTC	TS		200313
UZ157	10	W	R	LFEE	FR		200313
UZ157	20	W	R	LFEE	FR		200313
UZ157	30	W	R	LFEE	FR		200410
UZ16	10	E	R	LFMM	FR		200410
UZ16	20	E	R	LFMM	FR		200607
UZ16	110	E	R	ENOS	NO		200609
UZ16	210	E	R	LPPC	PO		200609
UZ16	220	E	R	LPPC	PO		200610
UZ16	310	E	R	EDVV	GM		200610
UZ16	320	E	R	EDUU	GM		200610
UZ16	330	E	R	EDBB	GM		200502
UZ16	9520	E	R	SBBS	BR		200501
UZ16	9530	E	R	SBBS	BR		200501
UZ16	9540	E	R	SBBS	BR		200501
UZ16	9550	E	R	SBBS	BR		200501
UZ16	9560	E	R	SBBS	BR		200501
UZ16	9570	E	R	SBRE	BR		200501
UZ16	9580	E	R	SBRE	BR		200501
UZ16	9590	E	R	SBRE	BR		200501
UZ16	410	W	R	SBRE	BR		200501
UZ16	420	W	R	SBRE	BR		200501
UZ16	430	W	R	SBRE	BR		200501
UZ16	440	W	R	SBBS	BR		200501
UZ16	450	W	R	SBBS	BR		200501
UZ16	460	W	R	SBBS	BR		200501
UZ16	470	W	R	SBBS	BR		200502
UZ16	480	W	R	SBBS	BR		200502
UZ16	610	W	R	FAJS	SF		200410
UZ16	9990	W	R	LFMM	FR		200606
UZ160	10	W	R	LKAA	EZ		200606
UZ160	20	W	R	EDUU	EZ		200511
UZ160	20	W	R	EDUU	GM		200511
UZ160	30	W	R	EDUU	GM		200511
UZ160	40	W	R	EDUU	GM		200610
UZ160	50	W	R	EDUU	GM		200610
UZ160	60	W	R	EDUU	GM		200610
UZ161	10	E	R	LFBB	FR		200610
UZ161	110	W	R	LFBB	GM		200610
UZ161	9990	W	R	LFBB	FR		200610
UZ165	10	E	R	LECB	SP		200313
UZ168	10	E	R	LFMM	FR		200607
UZ17	10	E	R	ENOS	NO		200607
UZ17	20	E	R	ENOS	NO		200502
UZ17	310	E	R	FAJS	SF		200501
UZ17	9780	E	R	SBBS	BR		200501
UZ17	9790	E	R	SBBS	BR		200501
UZ17	9800	E	R	SBBS	BR		200501
UZ17	9810	E	R	SBRE	BR		200501
UZ17	9820	E	R	SBRE	BR		200501
UZ17	9830	E	R	SBRE	BR		200501
UZ17	9840	E	R	SBRE	BR		200501
UZ17	9850	E	R	SBRE	BR		200501
UZ17	9860	E	R	SBRE	BR		200501
UZ17	9870	E	R	SBRE	BR		200501
UZ17	9880	E	R	SBRE	BR		200501
UZ17	9890	E	R	SBRE	BR		200501
