PJA_IDENT	SEG_NBR	NAME	ICAO_REGION	SHAP	DERIVATION	WGS_LAT1	WGS_DLAT1	WGS_LONG1	WGS_DLONG1	WGS_LAT2	WGS_DLAT2	WGS_LONG2	WGS_DLONG2	WGS_LAT0	WGS_DLAT0	WGS_LONG0	WGS_DLONG0	TYPE	RADIUS1	RADIUS2	BEARING1	BEARING2	DISTANCE1	DISTANCE2	NAV_IDENT	NAV_TYPE	NAV_CTRY	NAV_KEY_CD	CYCLE_DATE
GM00212	00010	GIESSEN-LUTZELLINDEN	ED	C										N50323800	50.543889	E008352400	8.590000	4	2.00										200112
GM00214	00010	GRAFENAU-ELSENTHAL	ED	C										N48492400	48.823333	E013220900	13.369167	4	2.00										200205
GM00215	00001	GRANSEE	ED	C										N53001900	53.005278	E013121200	13.203333	4	2.00										200112
GM00217	00010	GREFRATH-NIERSHORST	ED	C										N51200200	51.333889	E006213400	6.359444	4	2.00										200112
GM00220	00001	GROSSRUCKERSWALDE	ED	C										N50383800	50.643889	E013073500	13.126389	4	2.00										200112
GM00223	00001	GUNZBURG-DONAURIED	ED	C										N48291400	48.487222	E010170100	10.283611	4	2.00										200208
GM00227	00001	HALLE-OPPIN	ED	C										N51330700	51.551944	E012031000	12.052778	4	2.00										200112
GM00230	00001	HARTENHOLM	ED	C										N53545400	53.915000	E010022600	10.040556	4	2.00										200102
GM00235	00001	HASSFURT	ED	C										N50010500	50.018056	E010314600	10.529444	4	2.00										200112
GM00237	00010	HERINGSDORF	ED	C										N53524300	53.878611	E014090800	14.152222	4	1.50										200112
GM00245	00001	HERRENTEICH	ED	C										N49204200	49.345000	E008291600	8.487778	4	2.00										200112
GM00250	00001	HERZOGENAURACH	ED	C										N49345700	49.582500	E010524100	10.878056	4	1.00										200112
GM00260	00001	HODENHAGEN	ED	C										N52454500	52.762500	E009363000	9.608333	4	2.00										200112
GM00270	00001	HOXTER-HOLZMINDEN	ED	C										N51482500	51.806944	E009224400	9.378889	4	2.00										200112
GM00280	00001	ILLERTISSEN	ED	C										N48140700	48.235278	E010081600	10.137778	4	2.00										200112
GM00290	00001	KASSEL-CALDEN	ED	C										N51241400	51.403889	E009222300	9.373056	4	2.00										200112
GM00300	00001	KAUFBEUREN	ED	C										N47522700	47.874167	E010372600	10.623889	4	2.00										200112
GM00305	00001	KEMPTEN-DURACH	ED	C										N47413400	47.692778	E010201800	10.338333	4	2.00										200112
GM00310	00001	KIEL-HOLTENAU	ED	C										N54224300	54.378611	E010084300	10.145278	4	2.00										200112
GM00320	00001	KOBLENZ-WINNINGEN	ED	C										N50192800	50.324444	E007313900	7.527500	4	2.00										200112
GM00322	00010	KUHRSTEDT-BEDERKESA	ED	C										N53340400	53.567778	E008472600	8.790556	4	2.00										200112
GM00325	00010	LACHEN-SPEYERDORF	ED	C										N49195100	49.330833	E008121900	8.205278	4	2.00										200112
GM00345	00001	LEUTKIRCH-UNTERZEIL	ED	C										N47513200	47.858889	E010005200	10.014444	4	2.00										200112
GM00370	00001	MAGDEBURG	ED	C										N52043700	52.076944	E011372500	11.623611	4	2.00										200112
GM00375	00001	MAINBULLAU	ED	C										N49414200	49.695000	E009105500	9.181944	4	2.00										200112
GM00377	00001	MARL-LOEMUHLE	ED	C										N51384900	51.646944	E007085800	7.149444	4	2.00										200205
GM00378	00010	MAXHOF	ED	C										N47575700	47.965833	E011175500	11.298611	4	2.00										200112
GM00380	00001	MEMMINGEN	ED	C										N47592000	47.988889	E010142200	10.239444	4	2.00										200112
GM00385	00010	MICHELSTADT	ED	C										N49404100	49.678056	E008582600	8.973889	4	2.00										200112
GM00390	00001	MUHLDORF	ED	C										N48164500	48.279167	E012301700	12.504722	4	2.00										200112
GM00400	00010	MUNSTER-TELGTE	ED	C										N51564600	51.946111	E007462500	7.773611	4	2.00										200405
GM00405	00001	NEUHAUSEN	ED	C										N51410900	51.685833	E014252300	14.423056	4	2.00										200112
GM00415	00001	NEUSTADT	ED	C										N49351600	49.587778	E010343900	10.577500	4	2.00										200112
GM00420	00001	NEUSTADT-GLEWE	ED	C										N53214000	53.361111	E011365500	11.615278	4	2.00										200112
GM00422	00010	NITTENAU-BRUCK	ED	C										N49132100	49.222500	E012174800	12.296667	4	2.00										200112
GM00425	00001	NORDLINGEN	ED	C										N48522100	48.872500	E010301900	10.505278	4	2.00										200112
GM00450	00001	PADERBORN-HAXTERBERG	ED	C										N51411800	51.688333	E008462900	8.774722	4	2.00										200112
GM00455	00001	PADERBORN-LIPPSTADT	ED	C										N51365000	51.613889	E008365800	8.616111	4	2.00										200112
GM00457	00010	PFARRKIRCHEN	ED	C										N48251300	48.420278	E012515300	12.864722	4	2.00										200112
GM00460	00001	PFULLENDORF	ED	C										N47544700	47.913056	E009133600	9.226667	4	3.00										200112
GM00461	00010	PURKSHOF	ED	C										N54093900	54.160833	E012145400	12.248333	4	2.00										200112
GM00462	00010	REGENSBURG	ED	C										N49032600	49.057222	E012022500	12.040278	4	2.00										200112
GM00464	00010	REGENSBURG-OBERHUB	ED	C										N49083100	49.141944	E012045500	12.081944	4	2.00										200112
GM00465	00001	REINSDORF	ED	C										N51540400	51.901111	E013113900	13.194167	4	2.00										200112
GM00472	00001	RERIK-ZWEEDORF	ED	C										N54045500	54.081944	E011385700	11.649167	4	2.00										200112
GM00475	00001	RHEIN-HOPSTEN AND RHEIN-ESCHENDORF	ED	C										N52182500	52.306944	E007305700	7.515833	4	3.00										200112
GM00480	00001	RIEDENHEIM-OBERSHAUSEN	ED	C										N49332600	49.557222	E009572600	9.957222	4	2.00										200112
GM00485	00001	ROITZSCHJORA	ED	C										N51343700	51.576944	E012290000	12.483333	4	2.00										200113
GM00490	00001	ROSENTHAL-FIELD	ED	C										N49514700	49.863056	E011471600	11.787778	4	2.00										200112
GM00492	00001	ROTTWEIL (SCHOMBERG-SCHORZINGEN)	ED	C										N48110700	48.185278	E008433800	8.727222	4	2.00										200112
GM00493	00010	RUPPINER LAND	ED	C										N52472500	52.790278	E012455400	12.765000	4	2.00										200404
GM00495	00001	SAARLOUIS-DUREN	ED	C										N49184500	49.312500	E006402600	6.673889	4	2.00										200112
GM00505	00001	SAULGAU	ED	C										N48014600	48.029444	E009302600	9.507222	4	2.00										200112
GM00510	00001	SCHLIERSTADT-SELIGENBERG	ED	C										N49263400	49.442778	E009214500	9.362500	4	2.00										200112
GM00515	00001	SCHMALLENBERG-RENNEFELD	ED	C										N51094100	51.161389	E008153900	8.260833	4	2.00										200112
GM00530	00001	SCHWABISCH HALL-WECKRIEDEN	ED	C										N49072600	49.123889	E009465300	9.781389	4	2.00										200112
GM00535	00001	SCHWARZHEIDE-SCHIPKAU	ED	C										N51292500	51.490278	E013523900	13.877500	4	2.00										200112
GM00540	00001	SCHWEIGHOFEN	ED	C										N49015400	49.031667	E007592400	7.990000	4	2.00										200406
GM00545	00001	SCHWENNINGEN	ED	C										N48035700	48.065833	E008341700	8.571389	4	2.00										200207
GM00550	00001	SEEDORF	ED	C										N53200900	53.335833	E009153400	9.259444	4	2.00										200112
GM00560	00001	SENDENHORST	ED	C										N51521100	51.869722	E007485700	7.815833	4	2.00										200112
GM00565	00001	SIEGERLAND	ED	C										N50422800	50.707778	E008045900	8.083056	4	2.00										200112
GM00568	00010	SOEST-BAD SASSENDORF	ED	C										N51344100	51.578056	E008125300	8.214722	4	2.00										200112
GM00570	00010	SOMMERDA-DERMSDORF	ED	C										N51115600	51.198889	E011113300	11.192500	4	2.00										200112
GM00575	00010	STADTLOHN-VREDEN	ED	C										N51584300	51.978611	E006502700	6.840833	4	2.00										200112
GM00580	00010	TANNHEIM	ED	C										N48003900	48.010833	E010060300	10.100833	4	2.00										200112
GM00585	00001	TRIER-FOHREN	ED	C										N49512900	49.858056	E006471700	6.788056	4	2.00										200112
GM00590	00001	VARRELBUSCH	ED	C										N52543500	52.909722	E008023000	8.041667	4	2.00										200112
GM00600	00001	WALLDORF	ED	C										N49181400	49.303889	E008393200	8.658889	4	2.00										200112
GM00610	00010	WERDOHL-KUNTROP	ED	C										N51174900	51.296944	E007490300	7.817500	4	2.00										200112
GM00613	00001	WESTERLAND	ED	C										N54544200	54.911667	E008203200	8.342222	4	2.00										200303
GM00615	00001	WESTERSTEDE-FELDE	ED	C										N53172500	53.290278	E007554200	7.928333	4	2.00										200112
GM00625	00010	ZERBST	ED	C										N51595100	51.997500	E012081200	12.136667	4	2.00										200405
GM00635	00001	ZWICKAU	ED	C										N50421100	50.703056	E012273400	12.459444	4	2.00										200112
GQ00001	00010	MANGILAO DROP ZONE	PG	C		N13271620	13.454500	E144440000	144.733333					N13265160	13.447667	E144475881	144.799669	3	2.00		94.0		3.9		UNZ	2	GQ	1	200504
HK00001	00010	SEK KONG	VH	A										N22260000	22.433333	E114050000	114.083333	4	0.10										199910
ID00001	00010	SERPONG	WA	C	R									S06200000	-6.333333	E106400000	106.666667	4	4.00										199910
IT00005	00010	ACQUI TERME	LI	C										N44410000	44.683333	E008311600	8.521111	4	2.00										200303
IT00010	00010	AGROPOLI - SSE SALERNO	LI	C										N40210000	40.350000	E015010000	15.016667	4	2.00										200205
IT00012	00010	ALBENGA ARPT	LI	C										N44024100	44.044722	E008073500	8.126389	4	2.00										200103
IT00015	00010	ALESSANDRIA ARPT	LI	C										N44552800	44.924444	E008373200	8.625556	4	2.00										200404
IT00017	00010	ALPE DI SIUSI	LI	C										N46313300	46.525833	E011373500	11.626389	4	2.00										200501
IT00018	00010	ALTAVILLA SILENTINA - SE SALERNO	LI	C										N40320000	40.533333	E015060000	15.100000	4	2.00										200403
IT00019	00010	ALVARO LEONARDI	LI	C										N42342400	42.573333	E012350400	12.584444	4	2.00										200413
IT00020	00010	AMANTEA - SW COSENZA	LI	C										N39070000	39.116667	E016080000	16.133333	4	2.00										200012
IT00023	00010	ANGRI-NW SALERNO	LI	C										N40440500	40.734722	E014342300	14.573056	4	2.00										200405
IT00025	00010	APITZU DE PLANU NNW CAGLIARI	LI	C										N39200000	39.333333	E009090000	9.150000	4	2.00										200012
IT00030	00010	AREZZO ARPT	LI	C										N43271900	43.455278	E011505000	11.847222	4	2.00										200109
IT00035	00010	ARIANO IRPINO - NE AVELLINO	LI	C										N41090000	41.150000	E015050000	15.083333	4	2.00										200606
IT00040	00010	ARTENA	LI	C										N41403000	41.675000	E012505000	12.847222	4	2.00										200103
IT00048	00010	AVELLINO TOWN	LI	C										N40544300	40.911944	E014473400	14.792778	4	2.00										200606
IT00050	00010	AVIANO	LI	C										N46020000	46.033333	E012360000	12.600000	4	2.00										200012
IT00070	00010	BARIANO MISSAGLIA	LI	C										N45421000	45.702778	E009184000	9.311111	4	2.00										200103
IT00075	00010	BELLAGIO - N COMO	LI	C										N45593000	45.991667	E009155000	9.263889	4	2.00										200403
IT00080	00010	BELLUNO ARPT	LI	C										N46100000	46.166667	E012141300	12.236944	4	2.00										200103
IT00085	00010	BELVEDERE MARITTIMA-NW COSENZA	LI	C										N39370000	39.616667	E015520000	15.866667	4	2.00										200205
IT00100	00010	BOLZANO ARPT	LI	C										N46273700	46.460278	E011193600	11.326667	4	2.00										200103
IT00105	00010	BOSCOMANTICO ARPT	LI	C										N45282000	45.472222	E010553800	10.927222	4	2.00										200103
IT00110	00010	BRESSO ARPT	LI	C										N45322600	45.540556	E009120800	9.202222	4	2.00										200103
IT00113	00010	BRUNICO	LI	C										N46463300	46.775833	E011580700	11.968611	4	2.00										200501
IT00115	00010	BUONFORNELLO-SE PALERMO	LI	C										N37591500	37.987500	E013511300	13.853611	4	2.00										200303
IT00117	00010	CAIOLO	LI	C										N46090000	46.150000	E009430000	9.716667	4	2.00										200509
IT00118	00010	CALOLZIOCORTE - S LECCO	LI	C										N45480000	45.800000	E009250000	9.416667	4	2.00										200404
IT00119	00010	CALVELLO	LI	C										N40283700	40.476944	E015505200	15.847778	4	2.00										200606
IT00120	00010	CALVI-SE BENEVENTO	LI	C										N41041600	41.071111	E015515500	15.865278	4	2.00										200601
IT00128	00010	CAMPOCHIARO	LI	C										N41263000	41.441667	E014300000	14.500000	4	2.00										200205
IT00129	00010	CAMPOCHIARO LANDSTRIP	LI	C										N41273300	41.459167	E014321900	14.538611	4	1.00										200501
IT00130	00010	CAMPOFORMIDO ARPT	LI	C										N46020400	46.034444	E013105500	13.181944	4	2.00										200103
