ORTCA_IDENT	ALT	NW_LAT	NW_DLAT	NW_LONG	NW_DLONG	NE_LAT	NE_DLAT	NE_LONG	NE_DLONG	SW_LAT	SW_DLAT	SW_LONG	SW_DLONG	SE_LAT	SE_DLAT	SE_LONG	SE_DLONG	CYCLE_DATE	ORTCA_ID
013215	04500	N59000000	59.000000	E157000000	157.000000	N59000000	59.000000	E158000000	158.000000	N58000000	58.000000	E157000000	157.000000	N58000000	58.000000	E158000000	158.000000	199907	0132015
013216	05400	N59000000	59.000000	E158000000	158.000000	N59000000	59.000000	E159000000	159.000000	N58000000	58.000000	E158000000	158.000000	N58000000	58.000000	E159000000	159.000000	199907	0132016
013217	05400	N59000000	59.000000	E159000000	159.000000	N59000000	59.000000	E160000000	160.000000	N58000000	58.000000	E159000000	159.000000	N58000000	58.000000	E160000000	160.000000	199907	0132017
013218	11200	N59000000	59.000000	E160000000	160.000000	N59000000	59.000000	E161000000	161.000000	N58000000	58.000000	E160000000	160.000000	N58000000	58.000000	E161000000	161.000000	199907	0132018
013219	11200	N59000000	59.000000	E161000000	161.000000	N59000000	59.000000	E162000000	162.000000	N58000000	58.000000	E161000000	161.000000	N58000000	58.000000	E162000000	162.000000	199907	0132019
013220	06000	N59000000	59.000000	E162000000	162.000000	N59000000	59.000000	E163000000	163.000000	N58000000	58.000000	E162000000	162.000000	N58000000	58.000000	E163000000	163.000000	199907	0132020
013221	06000	N59000000	59.000000	E163000000	163.000000	N59000000	59.000000	E164000000	164.000000	N58000000	58.000000	E163000000	163.000000	N58000000	58.000000	E164000000	164.000000	199907	0132021
013222	06600	N59000000	59.000000	E164000000	164.000000	N59000000	59.000000	E165000000	165.000000	N58000000	58.000000	E164000000	164.000000	N58000000	58.000000	E165000000	165.000000	199907	0132022
013225	06500	N58000000	58.000000	E156000000	156.000000	N58000000	58.000000	E157000000	157.000000	N57000000	57.000000	E156000000	156.000000	N57000000	57.000000	E157000000	157.000000	199907	0132025
013226	06500	N58000000	58.000000	E157000000	157.000000	N58000000	58.000000	E158000000	158.000000	N57000000	57.000000	E157000000	157.000000	N57000000	57.000000	E158000000	158.000000	199907	0132026
013227	08700	N58000000	58.000000	E158000000	158.000000	N58000000	58.000000	E159000000	159.000000	N57000000	57.000000	E158000000	158.000000	N57000000	57.000000	E159000000	159.000000	199907	0132027
013228	08700	N58000000	58.000000	E159000000	159.000000	N58000000	58.000000	E160000000	160.000000	N57000000	57.000000	E159000000	159.000000	N57000000	57.000000	E160000000	160.000000	199907	0132028
013229	11900	N58000000	58.000000	E160000000	160.000000	N58000000	58.000000	E161000000	161.000000	N57000000	57.000000	E160000000	160.000000	N57000000	57.000000	E161000000	161.000000	199907	0132029
013230	11900	N58000000	58.000000	E161000000	161.000000	N58000000	58.000000	E162000000	162.000000	N57000000	57.000000	E161000000	161.000000	N57000000	57.000000	E162000000	162.000000	199907	0132030
013231	07300	N58000000	58.000000	E162000000	162.000000	N58000000	58.000000	E163000000	163.000000	N57000000	57.000000	E162000000	162.000000	N57000000	57.000000	E163000000	163.000000	199907	0132031
013232	07300	N58000000	58.000000	E163000000	163.000000	N58000000	58.000000	E164000000	164.000000	N57000000	57.000000	E163000000	163.000000	N57000000	57.000000	E164000000	164.000000	199907	0132032
013234	03500	N57000000	57.000000	E154000000	154.000000	N57000000	57.000000	E155000000	155.000000	N56000000	56.000000	E154000000	154.000000	N56000000	56.000000	E155000000	155.000000	199907	0132034
013235	03500	N57000000	57.000000	E155000000	155.000000	N57000000	57.000000	E156000000	156.000000	N56000000	56.000000	E155000000	155.000000	N56000000	56.000000	E156000000	156.000000	199907	0132035
013236	07300	N57000000	57.000000	E156000000	156.000000	N57000000	57.000000	E157000000	157.000000	N56000000	56.000000	E156000000	156.000000	N56000000	56.000000	E157000000	157.000000	199907	0132036
013237	07300	N57000000	57.000000	E157000000	157.000000	N57000000	57.000000	E158000000	158.000000	N56000000	56.000000	E157000000	157.000000	N56000000	56.000000	E158000000	158.000000	199907	0132037
013238	11900	N57000000	57.000000	E158000000	158.000000	N57000000	57.000000	E159000000	159.000000	N56000000	56.000000	E158000000	158.000000	N56000000	56.000000	E159000000	159.000000	199907	0132038
013239	11900	N57000000	57.000000	E159000000	159.000000	N57000000	57.000000	E160000000	160.000000	N56000000	56.000000	E159000000	159.000000	N56000000	56.000000	E160000000	160.000000	199907	0132039
013240	18700	N57000000	57.000000	E160000000	160.000000	N57000000	57.000000	E161000000	161.000000	N56000000	56.000000	E160000000	160.000000	N56000000	56.000000	E161000000	161.000000	199907	0132040
013241	18700	N57000000	57.000000	E161000000	161.000000	N57000000	57.000000	E162000000	162.000000	N56000000	56.000000	E161000000	161.000000	N56000000	56.000000	E162000000	162.000000	199907	0132041
013242	07800	N57000000	57.000000	E162000000	162.000000	N57000000	57.000000	E163000000	163.000000	N56000000	56.000000	E162000000	162.000000	N56000000	56.000000	E163000000	163.000000	199907	0132042
013243	07800	N57000000	57.000000	E163000000	163.000000	N57000000	57.000000	E164000000	164.000000	N56000000	56.000000	E163000000	163.000000	N56000000	56.000000	E164000000	164.000000	199907	0132043
013301	05700	N60000000	60.000000	E165000000	165.000000	N60000000	60.000000	E166000000	166.000000	N59000000	59.000000	E165000000	165.000000	N59000000	59.000000	E166000000	166.000000	199907	0133001
013302	05500	N60000000	60.000000	E166000000	166.000000	N60000000	60.000000	E167000000	167.000000	N59000000	59.000000	E166000000	166.000000	N59000000	59.000000	E167000000	167.000000	199907	0133002
013303	05500	N60000000	60.000000	E167000000	167.000000	N60000000	60.000000	E168000000	168.000000	N59000000	59.000000	E167000000	167.000000	N59000000	59.000000	E168000000	168.000000	199907	0133003
013306	05900	N60000000	60.000000	E170000000	170.000000	N60000000	60.000000	E171000000	171.000000	N59000000	59.000000	E170000000	170.000000	N59000000	59.000000	E171000000	171.000000	199907	0133006
013307	05900	N60000000	60.000000	E171000000	171.000000	N60000000	60.000000	E172000000	172.000000	N59000000	59.000000	E171000000	171.000000	N59000000	59.000000	E172000000	172.000000	199907	0133007
013312	06600	N59000000	59.000000	E165000000	165.000000	N59000000	59.000000	E166000000	166.000000	N58000000	58.000000	E165000000	165.000000	N58000000	58.000000	E166000000	166.000000	199907	0133012
013506	02400	N60000000	60.000000	W168000000	-168.000000	N60000000	60.000000	W167000000	-167.000000	N59000000	59.000000	W168000000	-168.000000	N59000000	59.000000	W167000000	-167.000000	199910	0135006
013507	02400	N60000000	60.000000	W167000000	-167.000000	N60000000	60.000000	W166000000	-166.000000	N59000000	59.000000	W167000000	-167.000000	N59000000	59.000000	W166000000	-166.000000	199910	0135007
013508	01800	N60000000	60.000000	W166000000	-166.000000	N60000000	60.000000	W165000000	-165.000000	N59000000	59.000000	W166000000	-166.000000	N59000000	59.000000	W165000000	-165.000000	199910	0135008
013509	01800	N60000000	60.000000	W165000000	-165.000000	N60000000	60.000000	W164000000	-164.000000	N59000000	59.000000	W165000000	-165.000000	N59000000	59.000000	W164000000	-164.000000	199910	0135009
013510	01400	N60000000	60.000000	W164000000	-164.000000	N60000000	60.000000	W163000000	-163.000000	N59000000	59.000000	W164000000	-164.000000	N59000000	59.000000	W163000000	-163.000000	199910	0135010
013511	01400	N60000000	60.000000	W163000000	-163.000000	N60000000	60.000000	W162000000	-162.000000	N59000000	59.000000	W163000000	-163.000000	N59000000	59.000000	W162000000	-162.000000	199910	0135011
013521	03700	N59000000	59.000000	W164000000	-164.000000	N59000000	59.000000	W163000000	-163.000000	N58000000	58.000000	W164000000	-164.000000	N58000000	58.000000	W163000000	-163.000000	199910	0135021
013522	03700	N59000000	59.000000	W163000000	-163.000000	N59000000	59.000000	W162000000	-162.000000	N58000000	58.000000	W163000000	-163.000000	N58000000	58.000000	W162000000	-162.000000	199910	0135022
013524	02000	N58000000	58.000000	W172000000	-172.000000	N58000000	58.000000	W171000000	-171.000000	N57000000	57.000000	W172000000	-172.000000	N57000000	57.000000	W171000000	-171.000000	199907	0135024
013525	02000	N58000000	58.000000	W171000000	-171.000000	N58000000	58.000000	W170000000	-170.000000	N57000000	57.000000	W171000000	-171.000000	N57000000	57.000000	W170000000	-170.000000	199907	0135025
013526	01400	N58000000	58.000000	W170000000	-170.000000	N58000000	58.000000	W169000000	-169.000000	N57000000	57.000000	W170000000	-170.000000	N57000000	57.000000	W169000000	-169.000000	199907	0135026
013527	01400	N58000000	58.000000	W169000000	-169.000000	N58000000	58.000000	W168000000	-168.000000	N57000000	57.000000	W169000000	-169.000000	N57000000	57.000000	W168000000	-168.000000	199907	0135027
013537	02400	N57000000	57.000000	W170000000	-170.000000	N57000000	57.000000	W169000000	-169.000000	N56000000	56.000000	W170000000	-170.000000	N56000000	56.000000	W169000000	-169.000000	199907	0135037
013538	02400	N57000000	57.000000	W169000000	-169.000000	N57000000	57.000000	W168000000	-168.000000	N56000000	56.000000	W169000000	-169.000000	N56000000	56.000000	W168000000	-168.000000	199907	0135038
013601	07000	N60000000	60.000000	W162000000	-162.000000	N60000000	60.000000	W161000000	-161.000000	N59000000	59.000000	W162000000	-162.000000	N59000000	59.000000	W161000000	-161.000000	199910	0136001
013602	07000	N60000000	60.000000	W161000000	-161.000000	N60000000	60.000000	W160000000	-160.000000	N59000000	59.000000	W161000000	-161.000000	N59000000	59.000000	W160000000	-160.000000	199910	0136002
013603	07400	N60000000	60.000000	W160000000	-160.000000	N60000000	60.000000	W159000000	-159.000000	N59000000	59.000000	W160000000	-160.000000	N59000000	59.000000	W159000000	-159.000000	199910	0136003
013604	07400	N60000000	60.000000	W159000000	-159.000000	N60000000	60.000000	W158000000	-158.000000	N59000000	59.000000	W159000000	-159.000000	N59000000	59.000000	W158000000	-158.000000	199910	0136004
013605	04800	N60000000	60.000000	W158000000	-158.000000	N60000000	60.000000	W157000000	-157.000000	N59000000	59.000000	W158000000	-158.000000	N59000000	59.000000	W157000000	-157.000000	199910	0136005
013606	04800	N60000000	60.000000	W157000000	-157.000000	N60000000	60.000000	W156000000	-156.000000	N59000000	59.000000	W157000000	-157.000000	N59000000	59.000000	W156000000	-156.000000	199910	0136006
013607	07000	N60000000	60.000000	W156000000	-156.000000	N60000000	60.000000	W155000000	-155.000000	N59000000	59.000000	W156000000	-156.000000	N59000000	59.000000	W155000000	-155.000000	199910	0136007
013608	07000	N60000000	60.000000	W155000000	-155.000000	N60000000	60.000000	W154000000	-154.000000	N59000000	59.000000	W155000000	-155.000000	N59000000	59.000000	W154000000	-154.000000	199910	0136008
013609	10100	N60000000	60.000000	W154000000	-154.000000	N60000000	60.000000	W153000000	-153.000000	N59000000	59.000000	W154000000	-154.000000	N59000000	59.000000	W153000000	-153.000000	199910	0136009
013610	10100	N60000000	60.000000	W153000000	-153.000000	N60000000	60.000000	W152000000	-152.000000	N59000000	59.000000	W153000000	-153.000000	N59000000	59.000000	W152000000	-152.000000	199910	0136010
013611	09000	N60000000	60.000000	W152000000	-152.000000	N60000000	60.000000	W151000000	-151.000000	N59000000	59.000000	W152000000	-152.000000	N59000000	59.000000	W151000000	-151.000000	199907	0136011
013612	04500	N59000000	59.000000	W162000000	-162.000000	N59000000	59.000000	W161000000	-161.000000	N58000000	58.000000	W162000000	-162.000000	N58000000	58.000000	W161000000	-161.000000	199910	0136012
013613	04500	N59000000	59.000000	W161000000	-161.000000	N59000000	59.000000	W160000000	-160.000000	N58000000	58.000000	W161000000	-161.000000	N58000000	58.000000	W160000000	-160.000000	199910	0136013
013614	04500	N59000000	59.000000	W160000000	-160.000000	N59000000	59.000000	W159000000	-159.000000	N58000000	58.000000	W160000000	-160.000000	N58000000	58.000000	W159000000	-159.000000	199910	0136014
013615	04500	N59000000	59.000000	W159000000	-159.000000	N59000000	59.000000	W158000000	-158.000000	N58000000	58.000000	W159000000	-159.000000	N58000000	58.000000	W158000000	-158.000000	199910	0136015
013616	04800	N59000000	59.000000	W158000000	-158.000000	N59000000	59.000000	W157000000	-157.000000	N58000000	58.000000	W158000000	-158.000000	N58000000	58.000000	W157000000	-157.000000	199910	0136016
013617	04800	N59000000	59.000000	W157000000	-157.000000	N59000000	59.000000	W156000000	-156.000000	N58000000	58.000000	W157000000	-157.000000	N58000000	58.000000	W156000000	-156.000000	199910	0136017
013618	10000	N59000000	59.000000	W156000000	-156.000000	N59000000	59.000000	W155000000	-155.000000	N58000000	58.000000	W156000000	-156.000000	N58000000	58.000000	W155000000	-155.000000	199910	0136018
013619	10000	N59000000	59.000000	W155000000	-155.000000	N59000000	59.000000	W154000000	-154.000000	N58000000	58.000000	W155000000	-155.000000	N58000000	58.000000	W154000000	-154.000000	199910	0136019
013620	09400	N59000000	59.000000	W154000000	-154.000000	N59000000	59.000000	W153000000	-153.000000	N58000000	58.000000	W154000000	-154.000000	N58000000	58.000000	W153000000	-153.000000	199910	0136020
013621	09400	N59000000	59.000000	W153000000	-153.000000	N59000000	59.000000	W152000000	-152.000000	N58000000	58.000000	W153000000	-153.000000	N58000000	58.000000	W152000000	-152.000000	199910	0136021
013622	03900	N59000000	59.000000	W152000000	-152.000000	N59000000	59.000000	W151000000	-151.000000	N58000000	58.000000	W152000000	-152.000000	N58000000	58.000000	W151000000	-151.000000	199910	0136022
013625	04000	N58000000	58.000000	W160000000	-160.000000	N58000000	58.000000	W159000000	-159.000000	N57000000	57.000000	W160000000	-160.000000	N57000000	57.000000	W159000000	-159.000000	199910	0136025
013626	04000	N58000000	58.000000	W159000000	-159.000000	N58000000	58.000000	W158000000	-158.000000	N57000000	57.000000	W159000000	-159.000000	N57000000	57.000000	W158000000	-158.000000	199910	0136026
013627	09300	N58000000	58.000000	W158000000	-158.000000	N58000000	58.000000	W157000000	-157.000000	N57000000	57.000000	W158000000	-158.000000	N57000000	57.000000	W157000000	-157.000000	199907	0136027
013628	09300	N58000000	58.000000	W157000000	-157.000000	N58000000	58.000000	W156000000	-156.000000	N57000000	57.000000	W157000000	-157.000000	N57000000	57.000000	W156000000	-156.000000	199910	0136028
013629	05600	N58000000	58.000000	W156000000	-156.000000	N58000000	58.000000	W155000000	-155.000000	N57000000	57.000000	W156000000	-156.000000	N57000000	57.000000	W155000000	-155.000000	199910	0136029
013630	05600	N58000000	58.000000	W155000000	-155.000000	N58000000	58.000000	W154000000	-154.000000	N57000000	57.000000	W155000000	-155.000000	N57000000	57.000000	W154000000	-154.000000	199910	0136030
013631	06800	N58000000	58.000000	W154000000	-154.000000	N58000000	58.000000	W153000000	-153.000000	N57000000	57.000000	W154000000	-154.000000	N57000000	57.000000	W153000000	-153.000000	199910	0136031
013632	06800	N58000000	58.000000	W153000000	-153.000000	N58000000	58.000000	W152000000	-152.000000	N57000000	57.000000	W153000000	-153.000000	N57000000	57.000000	W152000000	-152.000000	199910	0136032
013634	06500	N57000000	57.000000	W162000000	-162.000000	N57000000	57.000000	W161000000	-161.000000	N56000000	56.000000	W162000000	-162.000000	N56000000	56.000000	W161000000	-161.000000	199910	0136034
013635	06500	N57000000	57.000000	W161000000	-161.000000	N57000000	57.000000	W160000000	-160.000000	N56000000	56.000000	W161000000	-161.000000	N56000000	56.000000	W160000000	-160.000000	199910	0136035
013636	10600	N57000000	57.000000	W160000000	-160.000000	N57000000	57.000000	W159000000	-159.000000	N56000000	56.000000	W160000000	-160.000000	N56000000	56.000000	W159000000	-159.000000	199907	0136036
013637	10600	N57000000	57.000000	W159000000	-159.000000	N57000000	57.000000	W158000000	-158.000000	N56000000	56.000000	W159000000	-159.000000	N56000000	56.000000	W158000000	-158.000000	199907	0136037
013638	06000	N57000000	57.000000	W158000000	-158.000000	N57000000	57.000000	W157000000	-157.000000	N56000000	56.000000	W158000000	-158.000000	N56000000	56.000000	W157000000	-157.000000	199910	0136038
013639	06000	N57000000	57.000000	W157000000	-157.000000	N57000000	57.000000	W156000000	-156.000000	N56000000	56.000000	W157000000	-157.000000	N56000000	56.000000	W156000000	-156.000000	199910	0136039
013640	04200	N57000000	57.000000	W156000000	-156.000000	N57000000	57.000000	W155000000	-155.000000	N56000000	56.000000	W156000000	-156.000000	N56000000	56.000000	W155000000	-155.000000	199910	0136040
013641	04200	N57000000	57.000000	W155000000	-155.000000	N57000000	57.000000	W154000000	-154.000000	N56000000	56.000000	W155000000	-155.000000	N56000000	56.000000	W154000000	-154.000000	199910	0136041
013642	04600	N57000000	57.000000	W154000000	-154.000000	N57000000	57.000000	W153000000	-153.000000	N56000000	56.000000	W154000000	-154.000000	N56000000	56.000000	W153000000	-153.000000	199910	0136042
013643	04600	N57000000	57.000000	W153000000	-153.000000	N57000000	57.000000	W152000000	-152.000000	N56000000	56.000000	W153000000	-153.000000	N56000000	56.000000	W152000000	-152.000000	199910	0136043
013701	09000	N60000000	60.000000	W151000000	-151.000000	N60000000	60.000000	W150000000	-150.000000	N59000000	59.000000	W151000000	-151.000000	N59000000	59.000000	W150000000	-150.000000	199907	0137001
013702	07000	N60000000	60.000000	W150000000	-150.000000	N60000000	60.000000	W149000000	-149.000000	N59000000	59.000000	W150000000	-150.000000	N59000000	59.000000	W149000000	-149.000000	199910	0137002
013703	07000	N60000000	60.000000	W149000000	-149.000000	N60000000	60.000000	W148000000	-148.000000	N59000000	59.000000	W149000000	-149.000000	N59000000	59.000000	W148000000	-148.000000	199910	0137003
013704	04300	N60000000	60.000000	W148000000	-148.000000	N60000000	60.000000	W147000000	-147.000000	N59000000	59.000000	W148000000	-148.000000	N59000000	59.000000	W147000000	-147.000000	199910	0137004
013705	04300	N60000000	60.000000	W147000000	-147.000000	N60000000	60.000000	W146000000	-146.000000	N59000000	59.000000	W147000000	-147.000000	N59000000	59.000000	W146000000	-146.000000	199910	0137005
013706	03000	N60000000	60.000000	W146000000	-146.000000	N60000000	60.000000	W145000000	-145.000000	N59000000	59.000000	W146000000	-146.000000	N59000000	59.000000	W145000000	-145.000000	199910	0137006
013707	03000	N60000000	60.000000	W145000000	-145.000000	N60000000	60.000000	W144000000	-144.000000	N59000000	59.000000	W145000000	-145.000000	N59000000	59.000000	W144000000	-144.000000	199910	0137007
013708	01500	N60000000	60.000000	W144000000	-144.000000	N60000000	60.000000	W143000000	-143.000000	N59000000	59.000000	W144000000	-144.000000	N59000000	59.000000	W143000000	-143.000000	199910	0137008
013709	01500	N60000000	60.000000	W143000000	-143.000000	N60000000	60.000000	W142000000	-142.000000	N59000000	59.000000	W143000000	-143.000000	N59000000	59.000000	W142000000	-142.000000	199910	0137009
013710	04500	N60000000	60.000000	W142000000	-142.000000	N60000000	60.000000	W141000000	-141.000000	N59000000	59.000000	W142000000	-142.000000	N59000000	59.000000	W141000000	-141.000000	199910	0137010
013711	02900	N59000000	59.000000	W151000000	-151.000000	N59000000	59.000000	W150000000	-150.000000	N58000000	58.000000	W151000000	-151.000000	N58000000	58.000000	W150000000	-150.000000	199910	0137011
013801	10800	N60000000	60.000000	W141000000	-141.000000	N60000000	60.000000	W140000000	-140.000000	N59000000	59.000000	W141000000	-141.000000	N59000000	59.000000	W140000000	-140.000000	199910	0138001
013802	10800	N60000000	60.000000	W140000000	-140.000000	N60000000	60.000000	W139000000	-139.000000	N59000000	59.000000	W140000000	-140.000000	N59000000	59.000000	W139000000	-139.000000	199910	0138002
013803	14900	N60000000	60.000000	W139000000	-139.000000	N60000000	60.000000	W138000000	-138.000000	N59000000	59.000000	W139000000	-139.000000	N59000000	59.000000	W138000000	-138.000000	199910	0138003
013804	15900	N60000000	60.000000	W138000000	-138.000000	N60000000	60.000000	W137000000	-137.000000	N59000000	59.000000	W138000000	-138.000000	N59000000	59.000000	W137000000	-137.000000	199910	0138004
013805	12300	N60000000	60.000000	W137000000	-137.000000	N60000000	60.000000	W136000000	-136.000000	N59000000	59.000000	W137000000	-137.000000	N59000000	59.000000	W136000000	-136.000000	199910	0138005
013806	12300	N60000000	60.000000	W136000000	-136.000000	N60000000	60.000000	W135000000	-135.000000	N59000000	59.000000	W136000000	-136.000000	N59000000	59.000000	W135000000	-135.000000	199910	0138006
013807	11300	N60000000	60.000000	W135000000	-135.000000	N60000000	60.000000	W134000000	-134.000000	N59000000	59.000000	W135000000	-135.000000	N59000000	59.000000	W134000000	-134.000000	199910	0138007
013808	11300	N60000000	60.000000	W134000000	-134.000000	N60000000	60.000000	W133000000	-133.000000	N59000000	59.000000	W134000000	-134.000000	N59000000	59.000000	W133000000	-133.000000	199910	0138008
013809	10500	N60000000	60.000000	W133000000	-133.000000	N60000000	60.000000	W132000000	-132.000000	N59000000	59.000000	W133000000	-133.000000	N59000000	59.000000	W132000000	-132.000000	199910	0138009
013810	10500	N60000000	60.000000	W132000000	-132.000000	N60000000	60.000000	W131000000	-131.000000	N59000000	59.000000	W132000000	-132.000000	N59000000	59.000000	W131000000	-131.000000	199910	0138010
013813	17700	N59000000	59.000000	W139000000	-139.000000	N59000000	59.000000	W138000000	-138.000000	N58000000	58.000000	W139000000	-139.000000	N58000000	58.000000	W138000000	-138.000000	199910	0138013
013814	17700	N59000000	59.000000	W138000000	-138.000000	N59000000	59.000000	W137000000	-137.000000	N58000000	58.000000	W138000000	-138.000000	N58000000	58.000000	W137000000	-137.000000	199907	0138014
013815	11800	N59000000	59.000000	W137000000	-137.000000	N59000000	59.000000	W136000000	-136.000000	N58000000	58.000000	W137000000	-137.000000	N58000000	58.000000	W136000000	-136.000000	199910	0138015
013816	10800	N59000000	59.000000	W136000000	-136.000000	N59000000	59.000000	W135000000	-135.000000	N58000000	58.000000	W136000000	-136.000000	N58000000	58.000000	W135000000	-135.000000	199910	0138016
013817	11000	N59000000	59.000000	W135000000	-135.000000	N59000000	59.000000	W134000000	-134.000000	N58000000	58.000000	W135000000	-135.000000	N58000000	58.000000	W134000000	-134.000000	199910	0138017
013818	12000	N59000000	59.000000	W134000000	-134.000000	N59000000	59.000000	W133000000	-133.000000	N58000000	58.000000	W134000000	-134.000000	N58000000	58.000000	W133000000	-133.000000	199910	0138018
013819	12500	N59000000	59.000000	W133000000	-133.000000	N59000000	59.000000	W132000000	-132.000000	N58000000	58.000000	W133000000	-133.000000	N58000000	58.000000	W132000000	-132.000000	199910	0138019
013820	12500	N59000000	59.000000	W132000000	-132.000000	N59000000	59.000000	W131000000	-131.000000	N58000000	58.000000	W132000000	-132.000000	N58000000	58.000000	W131000000	-131.000000	199910	0138020
013825	07400	N58000000	58.000000	W137000000	-137.000000	N58000000	58.000000	W136000000	-136.000000	N57000000	57.000000	W137000000	-137.000000	N57000000	57.000000	W136000000	-136.000000	199910	0138025
013826	07400	N58000000	58.000000	W136000000	-136.000000	N58000000	58.000000	W135000000	-135.000000	N57000000	57.000000	W136000000	-136.000000	N57000000	57.000000	W135000000	-135.000000	199910	0138026
013827	09500	N58000000	58.000000	W135000000	-135.000000	N58000000	58.000000	W134000000	-134.000000	N57000000	57.000000	W135000000	-135.000000	N57000000	57.000000	W134000000	-134.000000	199910	0138027
013828	09500	N58000000	58.000000	W134000000	-134.000000	N58000000	58.000000	W133000000	-133.000000	N57000000	57.000000	W134000000	-134.000000	N57000000	57.000000	W133000000	-133.000000	199910	0138028
013829	13600	N58000000	58.000000	W133000000	-133.000000	N58000000	58.000000	W132000000	-132.000000	N57000000	57.000000	W133000000	-133.000000	N57000000	57.000000	W132000000	-132.000000	199910	0138029
013830	13600	N58000000	58.000000	W132000000	-132.000000	N58000000	58.000000	W131000000	-131.000000	N57000000	57.000000	W132000000	-132.000000	N57000000	57.000000	W131000000	-131.000000	199910	0138030
013835	06600	N57000000	57.000000	W137000000	-137.000000	N57000000	57.000000	W136000000	-136.000000	N56000000	56.000000	W137000000	-137.000000	N56000000	56.000000	W136000000	-136.000000	199910	0138035
013836	06600	N57000000	57.000000	W136000000	-136.000000	N57000000	57.000000	W135000000	-135.000000	N56000000	56.000000	W136000000	-136.000000	N56000000	56.000000	W135000000	-135.000000	199910	0138036
013837	07200	N57000000	57.000000	W135000000	-135.000000	N57000000	57.000000	W134000000	-134.000000	N56000000	56.000000	W135000000	-135.000000	N56000000	56.000000	W134000000	-134.000000	199910	0138037
013838	07200	N57000000	57.000000	W134000000	-134.000000	N57000000	57.000000	W133000000	-133.000000	N56000000	56.000000	W134000000	-134.000000	N56000000	56.000000	W133000000	-133.000000	199910	0138038
013839	11100	N57000000	57.000000	W133000000	-133.000000	N57000000	57.000000	W132000000	-132.000000	N56000000	56.000000	W133000000	-133.000000	N56000000	56.000000	W132000000	-132.000000	199910	0138039
013840	12100	N57000000	57.000000	W132000000	-132.000000	N57000000	57.000000	W131000000	-131.000000	N56000000	56.000000	W132000000	-132.000000	N56000000	56.000000	W131000000	-131.000000	199910	0138040
013901	11100	N60000000	60.000000	W131000000	-131.000000	N60000000	60.000000	W130000000	-130.000000	N59000000	59.000000	W131000000	-131.000000	N59000000	59.000000	W130000000	-130.000000	199907	0139001
013902	11100	N60000000	60.000000	W130000000	-130.000000	N60000000	60.000000	W129000000	-129.000000	N59000000	59.000000	W130000000	-130.000000	N59000000	59.000000	W129000000	-129.000000	199907	0139002
013903	10700	N60000000	60.000000	W129000000	-129.000000	N60000000	60.000000	W128000000	-128.000000	N59000000	59.000000	W129000000	-129.000000	N59000000	59.000000	W128000000	-128.000000	199907	0139003
013904	10700	N60000000	60.000000	W128000000	-128.000000	N60000000	60.000000	W127000000	-127.000000	N59000000	59.000000	W128000000	-128.000000	N59000000	59.000000	W127000000	-127.000000	199907	0139004
013905	11300	N60000000	60.000000	W127000000	-127.000000	N60000000	60.000000	W126000000	-126.000000	N59000000	59.000000	W127000000	-127.000000	N59000000	59.000000	W126000000	-126.000000	199907	0139005
013906	11300	N60000000	60.000000	W126000000	-126.000000	N60000000	60.000000	W125000000	-125.000000	N59000000	59.000000	W126000000	-126.000000	N59000000	59.000000	W125000000	-125.000000	199907	0139006
013907	08700	N60000000	60.000000	W125000000	-125.000000	N60000000	60.000000	W124000000	-124.000000	N59000000	59.000000	W125000000	-125.000000	N59000000	59.000000	W124000000	-124.000000	199907	0139007
013908	08700	N60000000	60.000000	W124000000	-124.000000	N60000000	60.000000	W123000000	-123.000000	N59000000	59.000000	W124000000	-124.000000	N59000000	59.000000	W123000000	-123.000000	199907	0139008
013909	05800	N60000000	60.000000	W123000000	-123.000000	N60000000	60.000000	W122000000	-122.000000	N59000000	59.000000	W123000000	-123.000000	N59000000	59.000000	W122000000	-122.000000	199907	0139009
013910	05800	N60000000	60.000000	W122000000	-122.000000	N60000000	60.000000	W121000000	-121.000000	N59000000	59.000000	W122000000	-122.000000	N59000000	59.000000	W121000000	-121.000000	199907	0139010
013911	06100	N60000000	60.000000	W121000000	-121.000000	N60000000	60.000000	W120000000	-120.000000	N59000000	59.000000	W121000000	-121.000000	N59000000	59.000000	W120000000	-120.000000	199910	0139011
013912	10900	N59000000	59.000000	W131000000	-131.000000	N59000000	59.000000	W130000000	-130.000000	N58000000	58.000000	W131000000	-131.000000	N58000000	58.000000	W130000000	-130.000000	199907	0139012
013913	10900	N59000000	59.000000	W130000000	-130.000000	N59000000	59.000000	W129000000	-129.000000	N58000000	58.000000	W130000000	-130.000000	N58000000	58.000000	W129000000	-129.000000	199907	0139013
013914	12100	N59000000	59.000000	W129000000	-129.000000	N59000000	59.000000	W128000000	-128.000000	N58000000	58.000000	W129000000	-129.000000	N58000000	58.000000	W128000000	-128.000000	199907	0139014
013915	12100	N59000000	59.000000	W128000000	-128.000000	N59000000	59.000000	W127000000	-127.000000	N58000000	58.000000	W128000000	-128.000000	N58000000	58.000000	W127000000	-127.000000	199907	0139015
013916	13300	N59000000	59.000000	W127000000	-127.000000	N59000000	59.000000	W126000000	-126.000000	N58000000	58.000000	W127000000	-127.000000	N58000000	58.000000	W126000000	-126.000000	199907	0139016
013917	13300	N59000000	59.000000	W126000000	-126.000000	N59000000	59.000000	W125000000	-125.000000	N58000000	58.000000	W126000000	-126.000000	N58000000	58.000000	W125000000	-125.000000	199907	0139017
