3966	6	200
3966	6	200
3966	6	300
3966	6	300
3966	6	300
3966	6	300
3966	6	300
3966	6	180
3966	6	200
3966	6	174
3966	6	180
3966	6	180
3966	6	300
3966	6	160
3966	6	170
3966	6	180
3966	6	400
3966	6	400
3966	6	220
3966	6	150
3966	6	150
10163	6	200
10163	6	890
10163	6	180
10163	6	230
10163	6	230
10163	6	225
10163	6	205
10163	6	250
10163	6	215
10163	6	250
10163	6	880
10163	6	1070
10163	6	250
10163	6	250
10163	6	200
10163	6	400
10163	6	400
10163	6	200
10501	6	500
10501	6	800
10501	6	725
10501	6	430
10501	6	960
10501	6	530
10501	6	200
193004	6	334
193004	6	490
193004	6	500
193004	6	450
193004	6	360
193004	6	245
193004	6	365
193004	6	260
193004	6	320
193004	6	200
204495	6	610
204495	6	790
204495	6	720
204495	6	860
204495	6	720
204495	6	860
204495	6	780
204495	6	860
204495	6	780
204495	6	720
204495	6	680
204495	6	490
204495	6	440
3972	6	570
3972	6	450
3972	6	840
3972	6	680
3972	6	480
3972	6	1300
3972	6	1390
3972	6	570
3972	6	500
3972	6	1250
3972	6	930
3972	6	750
3972	6	650
3972	6	510
3972	6	600
3972	6	600
3972	6	600
3972	6	600
3972	6	510
3972	6	600
3972	6	480
3972	6	540
3972	6	390
3972	6	1250
3972	6	540
3972	6	510
3972	6	480
3972	6	350
3972	6	400
23164	6	900
23164	6	750
23164	6	660
23164	6	900
23164	6	885
23164	6	1110
23164	6	1110
23164	6	425
23164	6	425
23164	6	1660
23164	6	588
23164	6	740
23164	6	740
14222	6	2080
14222	6	2080
14222	6	2045
13118	6	980
13118	6	350
13118	6	1080
13118	6	1080
13118	6	1080
13118	6	1080
13118	6	820
13118	6	1120
13118	6	367
13118	6	330
13118	6	1080
13118	6	350
13118	6	751
13118	6	1150
13118	6	350
13118	6	395
13118	6	900
13118	6	900
13118	6	309
13118	6	820
13118	6	258
13118	6	1190
13118	6	700
13118	6	1030
13118	6	350
13118	6	700
13118	6	300
13118	6	700
13118	6	300
13118	6	300
13118	6	300
13118	6	358
13118	6	300
13118	6	350
13118	6	280
13118	6	280
5098	6	531
5098	6	1290
5098	6	1290
5098	6	1010
5098	6	270
5098	6	920
5098	6	370
5098	6	550
5098	6	400
5098	6	920
5098	6	1030
5098	6	400
5098	6	400
5098	6	1010
5098	6	820
5098	6	300
5098	6	1010
5098	6	1010
5098	6	920
5098	6	920
5098	6	420
5098	6	400
5098	6	400
5098	6	300
5098	6	278
5098	6	400
5098	6	920
5098	6	420
5098	6	400
5098	6	400
5098	6	400
5098	6	349
5098	6	1398
5098	6	400
5098	6	1010
5098	6	820
5098	6	1010
5098	6	1010
5098	6	300
5098	6	300
5098	6	280
5098	6	920
5098	6	280
5098	6	920
5098	6	250
5098	6	300
5098	6	920
5098	6	920
5098	6	300
5098	6	920
5098	6	1030
5098	6	330
5098	6	330
5098	6	280
5098	6	230
13216	6	350
13216	6	440
13216	6	570
13216	6	630
13216	6	630
13216	6	380
13216	6	320
13216	6	760
13216	6	320
13216	6	340
13216	6	290
13216	6	400
13216	6	400
13216	6	830
13216	6	830
13216	6	300
13216	6	290
13216	6	300
16128	6	690
16128	6	690
16128	6	200
16128	6	690
16128	6	690
16128	6	690
16128	6	760
16128	6	760
16128	6	422
16128	6	400
16128	6	170
16128	6	275
16128	6	280
194605	6	690
194605	6	1130
194605	6	1420
194605	6	1420
194605	6	1420
194605	6	1250
194605	6	1080
194605	6	1250
194605	6	840
194605	6	1000
194605	6	817
194605	6	1250
194605	6	830
194605	6	650
194605	6	1260
194605	6	910
194605	6	830
194605	6	910
194605	6	910
194605	6	910
194605	6	740
194605	6	1050
194605	6	740
194605	6	610
194605	6	740
194605	6	1000
194605	6	1080
194605	6	650
194605	6	910
194605	6	1000
194605	6	910
194605	6	1200
194605	6	910
194605	6	910
194605	6	1010
194605	6	830
194605	6	910
194605	6	650
194605	6	1000
194605	6	910
194605	6	830
194605	6	610
194605	6	600
194605	6	1200
194605	6	907
194605	6	1000
194605	6	650
194605	6	1080
194605	6	910
194605	6	742
194605	6	1050
194605	6	910
194605	6	740
194605	6	830
194605	6	910
194605	6	910
194605	6	740
194605	6	740
194605	6	1050
194605	6	830
194605	6	910
194605	6	1000
194605	6	910
194605	6	1200
194605	6	740
194605	6	830
194605	6	740
194605	6	1050
194605	6	736
194605	6	610
194605	6	910
194605	6	650
194605	6	660
194605	6	740
194605	6	740
194605	6	910
194605	6	741
194605	6	1050
194605	6	570
194605	6	1180
194605	6	1000
194605	6	1000
194605	6	1000
194605	6	1000
194605	6	1000
194605	6	1000
194605	6	1000
194605	6	1000
194605	6	1000
194605	6	480
194605	6	580
194605	6	620
194605	6	530
194605	6	480
25199	6	550
25199	6	375
25199	6	680
25199	6	500
25199	6	500
25199	6	680
25199	6	500
25199	6	500
25199	6	460
25199	6	500
33905	6	400
33905	6	400
33905	6	510
33905	6	300
33905	6	800
33905	6	600
33905	6	800
33905	6	795
33905	6	595
33905	6	600
33905	6	450
33905	6	600
33905	6	350
33905	6	795
33905	6	800
33905	6	260
33905	6	600
33905	6	595
33905	6	239
33905	6	600
33905	6	200
33905	6	820
33905	6	240
33905	6	280
33905	6	850
13795	6	345
13795	6	370
13795	6	370
13795	6	250
13795	6	405
5696	6	310
5696	6	840
5696	6	392
5696	6	590
5696	6	640
5696	6	640
5696	6	640
5696	6	640
5696	6	640
5696	6	530
5696	6	530
5696	6	420
5696	6	490
5696	6	460
5696	6	470
5696	6	470
5696	6	430
8134	6	520
8134	6	450
8134	6	770
8134	6	890
8134	6	930
8134	6	890
8134	6	930
8134	6	890
8134	6	770
8134	6	890
8134	6	930
8134	6	610
8134	6	670
243295	6	180
243295	6	300
243295	6	300
243295	6	330
243295	6	330
243295	6	660
243295	6	900
243295	6	400
243295	6	450
243295	6	680
243295	6	250
243295	6	400
243295	6	900
243295	6	400
243295	6	900
243295	6	400
243295	6	900
243295	6	400
243295	6	400
243295	6	400
243295	6	400
243295	6	900
243295	6	280
243295	6	400
243295	6	900
243295	6	400
243295	6	400
243295	6	290
243295	6	190
243295	6	250
243295	6	170
243295	6	290
24133	6	350
24133	6	319
24133	6	320
24133	6	380
24133	6	380
24133	6	380
24133	6	380
24133	6	350
24133	6	380
24133	6	350
24133	6	1370
24133	6	350
24133	6	380
24133	6	319
24133	6	380
24133	6	380
24133	6	350
24133	6	380
24133	6	380
24133	6	350
24133	6	350
24133	6	970
24133	6	319
24133	6	350
24133	6	350
24133	6	459
24133	6	320
24133	6	320
24133	6	249
24133	6	260
24133	6	252
24133	6	1370
24133	6	1370
24133	6	1370
24133	6	1370
24133	6	1370
24133	6	1370
24133	6	1370
24133	6	1370
24133	6	1370
24133	6	1370
24133	6	1370
5095	6	780
5095	6	389
5095	6	810
5095	6	810
5095	6	450
5095	6	870
5095	6	870
5095	6	870
5095	6	870
5095	6	870
5095	6	870
5095	6	770
5095	6	870
5095	6	660
5095	6	870
5095	6	870
5095	6	870
5095	6	870
5095	6	579
5095	6	1228
5095	6	870
5095	6	870
5095	6	870
5095	6	870
5095	6	870
5095	6	870
5095	6	870
5095	6	870
5095	6	870
5095	6	870
5095	6	870
5095	6	480
5095	6	870
5095	6	870
5095	6	870
5095	6	870
5095	6	870
5095	6	870
5095	6	870
5095	6	870
5095	6	810
5095	6	810
5095	6	400
5095	6	780
5095	6	780
5095	6	350
5095	6	470
5095	6	380
5095	6	500
5095	6	380
5095	6	290
35135	6	570
35135	6	570
35135	6	570
35135	6	980
35135	6	740
35135	6	930
35135	6	741
35135	6	610
35135	6	650
35135	6	790
35135	6	840
35135	6	930
35135	6	650
35135	6	930
35135	6	790
35135	6	664
35135	6	1020
35135	6	650
35135	6	650
35135	6	790
35135	6	790
35135	6	930
35135	6	791
35135	6	980
35135	6	650
35135	6	930
35135	6	790
35135	6	659
35135	6	710
35135	6	650
35135	6	650
35135	6	710
35135	6	609
35135	6	640
35135	6	930
35135	6	840
35135	6	650
35135	6	650
35135	6	790
35135	6	980
35135	6	791
35135	6	930
35135	6	650
35135	6	650
35135	6	750
35135	6	600
35135	6	930
35135	6	840
35135	6	590
205028	6	400
205028	6	550
205028	6	1010
205028	6	400
205028	6	335
205028	6	680
205028	6	580
205028	6	1220
205028	6	390
205028	6	410
205028	6	1010
205028	6	394
205028	6	900
205028	6	1010
205028	6	400
205028	6	1220
205028	6	1220
205028	6	1220
205028	6	1220
3992	6	347
3992	6	610
3992	6	500
3992	6	520
3992	6	540
3992	6	449
3992	6	540
3992	6	449
3992	6	320
3992	6	540
3992	6	420
3992	6	760
3992	6	700
3992	6	570
3992	6	700
3992	6	540
3992	6	760
3992	6	370
3992	6	350
3992	6	320
3992	6	320
3992	6	319
3992	6	300
3992	6	320
3992	6	320
3992	6	300
3992	6	300
3992	6	316
3992	6	300
3992	6	690
3992	6	740
3992	6	760
3992	6	320
3992	6	520
3992	6	500
3992	6	500
3992	6	760
3992	6	760
3992	6	760
3992	6	760
3992	6	760
3992	6	760
3992	6	760
3992	6	760
3992	6	760
17231	6	758
17231	6	720
17231	6	850
17231	6	990
17231	6	910
17231	6	1050
17231	6	960
17231	6	960
17231	6	1110
17231	6	969
17231	6	1300
17231	6	980
17231	6	830
17231	6	990
17231	6	1110
17231	6	990
17231	6	1300
17231	6	1010
17231	6	980
17231	6	1110
17231	6	1300
17231	6	980
17231	6	1010
17231	6	1300
17231	6	1010
17231	6	1110
17231	6	1010
17231	6	1010
17231	6	1300
17231	6	1010
17231	6	1110
17231	6	1010
17231	6	1010
17231	6	1000
17231	6	980
17231	6	960
17231	6	1300
17231	6	1110
17231	6	969
17231	6	960
17231	6	770
17231	6	990
17231	6	850
17231	6	750
17231	6	759
17231	6	650
17231	6	509
23255	6	900
23255	6	900
23255	6	1080
23255	6	900
23255	6	900
23255	6	1060
23255	6	980
23255	6	1080
23255	6	980
23255	6	1250
23255	6	980
23255	6	1060
23255	6	980
23255	6	900
23255	6	900
23255	6	900
23255	6	900
23255	6	1080
23255	6	810
23255	6	790
23255	6	920
23255	6	810
6831	6	359
6831	6	700
6831	6	800
6831	6	300
6831	6	820
6831	6	1340
6831	6	320
6831	6	345
6831	6	1560
6831	6	339
5099	6	800
5099	6	800
5099	6	800
5099	6	650
5099	6	460
5099	6	499
5099	6	802
5099	6	800
5099	6	1220
5099	6	1420
5099	6	329
11296	6	750
11296	6	779
11296	6	700
11296	6	600
11296	6	1690
11296	6	600
11296	6	1960
11296	6	613
11634	6	200
11634	6	250
11634	6	980
11634	6	450
11634	6	300
11634	6	250
11634	6	449
194137	6	420
194137	6	420
194137	6	750
194137	6	610
194137	6	700
194137	6	665
194137	6	400
205628	6	410
205628	6	450
205628	6	440
205628	6	450
205628	6	770
205628	6	450
205628	6	300
5105	6	570
5105	6	590
5105	6	610
5105	6	960
5105	6	615
5105	6	610
5105	6	830
5105	6	610
5105	6	610
5105	6	549
5105	6	610
5105	6	610
5105	6	960
5105	6	610
5105	6	830
5105	6	610
5105	6	610
5105	6	650
5105	6	399
5105	6	570
5105	6	960
5105	6	550
5105	6	561
5105	6	830
5105	6	550
5105	6	520
5105	6	499
24297	6	1020
24297	6	710
24297	6	1430
24297	6	865
24297	6	1090
15355	6	1440
15355	6	1150
15355	6	1230
14251	6	1800
14251	6	610
14251	6	610
14251	6	610
14251	6	610
14251	6	610
14251	6	610
14251	6	610
14251	6	590
14251	6	720
14251	6	970
14251	6	890
14251	6	920
14251	6	510
14251	6	500
14251	6	770
14251	6	860
14251	6	476
6231	6	447
6231	6	570
6231	6	600
6231	6	620
6231	6	640
6231	6	810
6231	6	890
6231	6	650
6231	6	650
6231	6	650
6231	6	579
6231	6	650
6231	6	650
6231	6	650
6231	6	630
6231	6	479
6231	6	610
6231	6	590
6231	6	580
6231	6	399
6231	6	810
6231	6	550
6231	6	810
6231	6	670
6231	6	348
6231	6	348
6231	6	469
14349	6	620
14349	6	620
14349	6	360
14349	6	270
14349	6	269
14349	6	269
26332	6	300
26332	6	300
26332	6	400
26332	6	350
26332	6	350
26332	6	300
35038	6	320
35038	6	350
35038	6	320
3979	6	580
3979	6	600
3979	6	630
3979	6	770
3979	6	630
3979	6	640
3979	6	630
3979	6	570
3979	6	500
3979	6	670
3979	6	480
3979	6	580
3979	6	480
3979	6	379
14928	6	390
14928	6	490
14928	6	340
14928	6	309
6829	6	400
6829	6	550
6829	6	400
6829	6	419
6829	6	550
6829	6	500
6829	6	500
6829	6	500
6829	6	500
6829	6	449
6829	6	450
6829	6	450
6829	6	400
6829	6	429
6829	6	359
9267	6	1230
9267	6	1350
9267	6	1340
9267	6	1350
9267	6	1230
9267	6	1350
9267	6	1230
9267	6	1350
9267	6	1230
9267	6	1230
9267	6	1230
244428	6	360
244428	6	747
244428	6	750
244428	6	750
244428	6	750
244428	6	750
244428	6	750
244428	6	747
244428	6	750
244428	6	330
244428	6	280
244428	6	750
244428	6	270
244428	6	740
244428	6	750
244428	6	750
244428	6	750
244428	6	750
4586	6	220
4586	6	379
4586	6	280
4586	6	300
4586	6	480
4586	6	380
4586	6	350
4586	6	310
4586	6	219
53040	6	840
53040	6	1040
53040	6	940
53040	6	1090
53040	6	935
53040	6	840
53040	6	850
53040	6	940
53040	6	1040
53040	6	1040
53040	6	1090
53040	6	940
53040	6	1040
53040	6	1040
53040	6	1090
53040	6	1200
53040	6	940
53040	6	840
53040	6	850
53040	6	940
53040	6	1040
53040	6	1040
53040	6	840
53040	6	1090
53040	6	940
53040	6	1040
53040	6	1040
53040	6	1040
53040	6	1090
53040	6	1200
53040	6	940
53040	6	1040
53040	6	940
53040	6	1090
53040	6	940
53040	6	940
53040	6	1090
53040	6	1200
53040	6	1035
53040	6	1040
53040	6	1040
53040	6	1040
53040	6	710
53040	6	585
53040	6	1040
53040	6	940
53040	6	840
53040	6	1040
53040	6	700
53040	6	972
53040	6	1090
53040	6	532
53040	6	532
34002	6	600
34002	6	1030
34002	6	600
34002	6	1360
34002	6	800
34002	6	600
34002	6	850
34002	6	950
34002	6	950
34002	6	1360
34002	6	600
34002	6	950
34002	6	1140
34002	6	550
34002	6	1030
34002	6	1260
34002	6	600
34002	6	950
34002	6	520
34002	6	950
34002	6	1360
34002	6	600
34002	6	550
34002	6	1140
34002	6	950
34002	6	520
34002	6	800
34002	6	950
34002	6	1030
34002	6	600
34002	6	800
34002	6	890
34002	6	1605
34002	6	509
34002	6	850
34002	6	1360
34002	6	600
34002	6	950
34002	6	1610
34002	6	549
34002	6	950
34002	6	650
34002	6	850
34002	6	950
34002	6	950
34002	6	950
34002	6	600
34002	6	1360
34002	6	950
34002	6	950
34002	6	630
34002	6	1260
34002	6	800
34002	6	500
34002	6	490
35135	6	700
35135	6	930
35135	6	840
35135	6	700
35135	6	930
35135	6	840
35135	6	665
35135	6	800
35135	6	800
35135	6	800
35135	6	930
35135	6	980
35135	6	800
35135	6	900
35135	6	900
35135	6	800
35135	6	930
35135	6	840
35135	6	900
35135	6	800
35135	6	980
35135	6	930
35135	6	800
35135	6	900
35135	6	800
35135	6	900
35135	6	930
35135	6	800
35135	6	830
35135	6	900
35135	6	900
35135	6	800
35135	6	900
35135	6	800
35135	6	800
35135	6	980
35135	6	930
35135	6	800
35135	6	710
35135	6	700
35135	6	800
35135	6	930
35135	6	840
35135	6	800
35135	6	900
35135	6	579
35135	6	710
35135	6	520
35135	6	900
35135	6	900
233935	6	800
233935	6	749
233935	6	780
233935	6	880
233935	6	715
233935	6	1170
233935	6	1170
233935	6	720
233935	6	700
233935	6	646
233935	6	514
32899	6	500
32899	6	500
32899	6	450
32899	6	1200
32899	6	520
32899	6	1320
32899	6	1080
32899	6	550
32899	6	550
32899	6	530
32899	6	1200
32899	6	550
32899	6	1080
32899	6	1320
32899	6	600
32899	6	500
32899	6	460
32899	6	450
32899	6	1200
32899	6	450
32899	6	1320
32899	6	420
32899	6	470
32899	6	1010
32899	6	390
32899	6	500
32899	6	1010
32899	6	450
46138	6	1060
46138	6	449
46138	6	462
46138	6	1210
46138	6	450
46138	6	1040
46138	6	950
46138	6	500
46138	6	1040
46138	6	520
46138	6	540
46138	6	560
46138	6	560
46138	6	1210
46138	6	603
46138	6	560
46138	6	1040
46138	6	950
46138	6	540
46138	6	520
46138	6	500
46138	6	1040
46138	6	500
52162	6	510
52162	6	1030
52162	6	1030
52162	6	450
52162	6	485
52162	6	1030
52162	6	1030
52162	6	500
52162	6	1060
52162	6	940
52162	6	500
52162	6	1030
52162	6	840
52162	6	550
52162	6	420
52162	6	1070
52162	6	710
52162	6	416
52162	6	940
52162	6	450
52162	6	1060
35738	6	600
35738	6	620
35738	6	1330
35738	6	520
35738	6	450
35738	6	720
35738	6	1330
35738	6	690
35738	6	1080
35738	6	500
34006	6	760
34006	6	1430
34006	6	750
34006	6	850
34006	6	700
34006	6	1200
34006	6	659
34006	6	1200
34006	6	750
34006	6	620
40203	6	500
40203	6	550
40203	6	680
40203	6	450
40203	6	1500
40203	6	630
40203	6	430
40203	6	429
40203	6	1470
40203	6	1500
40203	6	1220
40203	6	600
40203	6	1500
40541	6	590
40541	6	418
40541	6	1040
40541	6	780
40541	6	560
223044	6	810
223044	6	520
223044	6	810
223044	6	690
223044	6	500
223044	6	420
