ARF_IDENT	DIRECTION	PT_SEQ_NBR	ICAO	USAGE	PT_NAV_FLAG	NAV_IDENT	NAV_TYPE	NAV_CTRY	NAV_KEY_CD	BEARING	DISTANCE	WGS_LAT	WGS_DLAT	WGS_LONG	WGS_DLONG	CYCLE_DATE
AR105	E	10	KZMP	IP		ONL	2	US	1	176	029	N42000000	42.000000	W098450000	-98.750000	199511
AR105	E	20	KZMP	CP		FOD	2	US	1	254	091	N42220000	42.366667	W096190000	-96.316667	200009
AR105	E	30	KZMP	EX		FOD	2	US	1	077	013	N42380000	42.633333	W094000000	-94.000000	199710
AR105	W	10	KZMP	IP		FOD	2	US	1	077	013	N42380000	42.633333	W094000000	-94.000000	199710
AR105	W	20	KZMP	CP		FOD	2	US	1	254	091	N42220000	42.366667	W096190000	-96.316667	200009
AR105	W	30	KZMP	EX		ONL	2	US	1	176	029	N42000000	42.000000	W098450000	-98.750000	199511
AR106H	E	10	KZMP	IP		MLS	2	US	1	341	021	N46440000	46.733333	W106000000	-106.000000	200011
AR106H	E	20	KZMP	CP		DIK	2	US	1	217	046	N46220000	46.366667	W103380000	-103.633333	200009
AR106H	E	30	KZMP	NC		ABR	4	US	1	279	100	N45520000	45.866667	W100390000	-100.650000	200009
AR106H	E	40	KZMP	EX	Y	ABR	4	US	1			N45250248	45.417356	W098220739	-98.368719	200013
AR106H	W	10	KZMP	IP	Y	ABR	4	US	1			N45250248	45.417356	W098220739	-98.368719	200013
AR106H	W	20	KZMP	CP		ABR	4	US	1	279	100	N45520000	45.866667	W100390000	-100.650000	200009
AR106H	W	30	KZMP	NC		DIK	2	US	1	217	046	N46220000	46.366667	W103380000	-103.633333	200009
AR106H	W	40	KZMP	EX		MLS	2	US	1	341	021	N46440000	46.733333	W106000000	-106.000000	200011
AR106L	E	10	KZMP	IP		MLS	2	US	1	341	021	N46440000	46.733334	W106000000	-106.000000	199511
AR106L	E	20	KZMP	CP		DIK	2	US	1	217	046	N46220000	46.366667	W103380000	-103.633333	200009
AR106L	E	30	KZMP	NC		ABR	4	US	1	279	100	N45520000	45.866667	W100390000	-100.650000	200009
AR106L	E	40	KZMP	EX	Y	ABR	4	US	1			N45250248	45.417356	W098220739	-98.368719	200013
AR106L	W	10	KZMP	IP	Y	ABR	4	US	1			N45250248	45.417356	W098220739	-98.368719	200013
AR106L	W	20	KZMP	CP		ABR	4	US	1	279	100	N45520000	45.866667	W100390000	-100.650000	200009
AR106L	W	30	KZMP	NC		DIK	2	US	1	217	046	N46220000	46.366667	W103380000	-103.633333	200009
AR106L	W	40	KZMP	EX		MLS	2	US	1	341	021	N46440000	46.733334	W106000000	-106.000000	199511
AR107		10	KZMP	IP		TVC	2	US	1	192	049	N43520000	43.866667	W085440000	-85.733333	200009
AR107		20	KZMP	CP		TVC	2	US	1	054	026	N44560000	44.933334	W085050000	-85.083333	199710
AR107		30	KZMP	NC		TVC	2	US	1	038	056	N45240000	45.400000	W084470000	-84.783333	199710
AR107		40	KZMP	EX	Y	TVC	2	US	1			N44400451	44.667919	W085325985	-85.549958	200013
AR108	E	10	KZHU	IP								N27300000	27.500000	W093300000	-93.500000	200607
AR108	E	20	KZHU	CP								N27300000	27.500000	W091370000	-91.616667	200607
AR108	E	30	KZHU	NC								N27300000	27.500000	W090180000	-90.300000	200607
AR108	E	40	KZHU	EX								N27300000	27.500000	W088250000	-88.416667	200607
AR108	W	10	KZHU	IP								N27300000	27.500000	W088250000	-88.416667	200607
AR108	W	20	KZHU	CP								N27300000	27.500000	W090180000	-90.300000	200607
AR108	W	30	KZHU	NC								N27300000	27.500000	W091370000	-91.616667	200607
AR108	W	40	KZHU	EX								N27300000	27.500000	W093300000	-93.500000	200607
AR109H	E	10	KZMP	IP		DLH	2	US	1	239	053	N46250000	46.416668	W093220000	-93.366667	199710
AR109H	E	20	KZMP	CP		GEP	2	US	1	061	100	N45480000	45.799999	W091110000	-91.183334	199511
AR109H	E	30	KZMP	NC		TVC	2	US	1	308	110	N45450000	45.750000	W087390000	-87.650000	199710
AR109H	E	40	KZMP	EX		TVC	2	US	1	013	066	N45450000	45.750000	W085150000	-85.250000	199511
AR109H	W	10	KZMP	IP		TVC	2	US	1	013	066	N45450000	45.750000	W085150000	-85.250000	199511
AR109H	W	20	KZMP	CP		TVC	2	US	1	308	110	N45450000	45.750000	W087390000	-87.650000	199710
AR109H	W	30	KZMP	NC		GEP	2	US	1	061	100	N45480000	45.799999	W091110000	-91.183334	199511
AR109H	W	40	KZMP	EX		DLH	2	US	1	239	053	N46250000	46.416668	W093220000	-93.366667	199710
AR109L	E	10	KZMP	IP		DLH	2	US	1	239	053	N46250000	46.416668	W093220000	-93.366667	199710
AR109L	E	20	KZMP	CP		GEP	2	US	1	061	100	N45480000	45.799999	W091110000	-91.183334	199511
AR109L	E	30	KZMP	NC		TVC	2	US	1	308	110	N45450000	45.750000	W087390000	-87.650000	199710
AR109L	E	40	KZMP	EX		TVC	2	US	1	013	066	N45450000	45.750000	W085150000	-85.250000	199511
AR109L	W	10	KZMP	IP		TVC	2	US	1	013	066	N45450000	45.750000	W085150000	-85.250000	199511
AR109L	W	20	KZMP	CP		TVC	2	US	1	308	110	N45450000	45.750000	W087390000	-87.650000	199710
AR109L	W	30	KZMP	NC		GEP	2	US	1	061	100	N45480000	45.799999	W091110000	-91.183334	199511
AR109L	W	40	KZMP	EX		DLH	2	US	1	239	053	N46250000	46.416668	W093220000	-93.366667	199710
AR11	E	10	KZDV	IP		OCS	2	US	1	357	033	N42080000	42.133333	W108520000	-108.866667	200509
AR11	E	20	KZDV	CP		CZI	4	US	1	169	110	N42080000	42.133333	W106360000	-106.600000	199710
AR11	E	30	KZDV	NC		BFF	2	US	1	277	036	N42050000	42.083332	W104150000	-104.250000	199511
AR11	E	40	KZDV	EX		RAP	2	US	1	120	115	N42390000	42.650000	W101090000	-101.150000	199710
AR11	W	10	KZDV	IP		RAP	2	US	1	120	115	N42390000	42.650000	W101090000	-101.150000	199710
AR11	W	20	KZDV	CP		BFF	2	US	1	007	024	N42160000	42.266666	W103190000	-103.316667	199710
AR11	W	30	KZDV	NC		BFF	2	US	1	277	036	N42050000	42.083332	W104150000	-104.250000	199511
AR11	W	40	KZDV	EX		OCS	2	US	1	357	033	N42080000	42.133333	W108520000	-108.866667	200509
AR110	E	10	KZKC	IP		SGF	2	US	1	256	070	N37080000	37.133333	W094470000	-94.783333	200005
AR110	E	20	KZKC	CP		SGF	2	US	1	039	023	N37383000	37.641666	W093000000	-93.000000	199903
AR110	E	30	KZKC	NC		ENL	2	US	1	255	109	N38040000	38.066667	W091250000	-91.416667	199903
AR110	E	40	KZKC	EX		ENL	2	US	1	075	008	N38270000	38.450000	W089000000	-89.000000	200011
AR110	W	10	KZKC	IP		ENL	2	US	1	075	008	N38270000	38.450001	W089000000	-89.000000	199903
AR110	W	20	KZKC	CP		ENL	2	US	1	255	083	N38091800	38.154999	W090523000	-90.875000	199903
AR110	W	30	KZKC	NC		ENL	2	US	1	255	109	N38040000	38.066667	W091250000	-91.416667	199903
AR110	W	33	KZKC	NC		SGF	2	US	1	056	061	N37520000	37.866667	W092130000	-92.216667	199903
AR110	W	38	KZKC	NC		SGF	2	US	1	308	013	N37300000	37.500000	W093320000	-93.533333	199903
AR110	W	40	KZKC	EX		SGF	2	US	1	256	070	N37080000	37.133333	W094470000	-94.783333	200011
AR111	E	10	KZME	IP		ARG	2	US	1	274	059	N36150000	36.250000	W092100000	-92.166667	200301
AR111	E	20	KZME	CP		ARG	2	US	1	046	056	N36420000	36.700000	W090040000	-90.066667	200301
AR111	E	40	KZME	NC		PXV	2	US	1	208	065	N37000000	37.000000	W088280000	-88.466667	199511
AR111	E	50	KZME	EX		BNA	2	US	1	017	051	N36560000	36.933334	W086230000	-86.383333	200009
AR111	W	10	KZME	IP		BNA	2	US	1	017	051	N36560000	36.933334	W086230000	-86.383333	200009
AR111	W	20	KZME	CP		PXV	2	US	1	208	065	N37000000	37.000000	W088280000	-88.466667	199511
AR111	W	40	KZME	NC		ARG	2	US	1	046	056	N36420000	36.700000	W090040000	-90.066667	200301
AR111	W	60	KZME	EX		ARG	2	US	1	274	059	N36150000	36.250000	W092100000	-92.166667	200301
AR112H	E	10	KZFW	IP		IRW	2	US	1	223	041	N34550000	34.916668	W098150000	-98.250000	200608
AR112H	E	20	KZFW	CP		TUL	2	US	1	191	061	N35130000	35.216667	W096100000	-96.166667	200009
AR112H	E	30	KZFW	NC		TUL	2	US	1	138	044	N35352200	35.589444	W095160000	-95.266667	200602
AR112H	E	40	KZFW	NC		RZC	2	US	1	201	025	N35520000	35.866667	W094200000	-94.333333	200009
AR112H	E	50	KZFW	NC		RZC	2	US	1	092	036	N36110000	36.183334	W093230000	-93.383333	200009
AR112H	E	60	KZFW	EX		ARG	2	US	1	282	074	N36280000	36.466667	W092250000	-92.416667	200009
AR112H	W	10	KZFW	IP		ARG	2	US	1	282	074	N36280000	36.466667	W092250000	-92.416667	200608
AR112H	W	20	KZFW	CP		RZC	2	US	1	201	025	N35520000	35.866667	W094200000	-94.333333	200009
AR112H	W	30	KZFW	NC		TUL	2	US	1	138	044	N35352200	35.589444	W095160000	-95.266667	200602
AR112H	W	40	KZFW	NC		TUL	2	US	1	191	061	N35130000	35.216667	W096100000	-96.166667	200009
AR112H	W	50	KZFW	NC		IRW	2	US	1	124	024	N35060000	35.100000	W097150000	-97.250000	199708
AR112H	W	60	KZFW	EX		IRW	2	US	1	223	041	N34550000	34.916668	W098150000	-98.250000	199511
AR112L	E	10	KZFW	IP		IRW	2	US	1	223	041	N34550000	34.916667	W098150000	-98.250000	200602
AR112L	E	20	KZFW	CP		TUL	2	US	1	191	061	N35130000	35.216667	W096100000	-96.166667	200602
AR112L	E	30	KZFW	NC		TUL	2	US	1	138	044	N35352200	35.589444	W095160000	-95.266667	200602
AR112L	E	40	KZFW	NC		RZC	2	US	1	201	025	N35520000	35.866667	W094200000	-94.333333	200602
AR112L	E	50	KZFW	NC		RZC	2	US	1	092	036	N36110000	36.183333	W093230000	-93.383333	200602
AR112L	E	60	KZFW	EX		ARG	2	US	1	282	074	N36280000	36.466667	W092250000	-92.416667	200602
AR112L	W	10	KZFW	IP		ARG	2	US	1	282	074	N36280000	36.466667	W092250000	-92.416667	200602
AR112L	W	20	KZFW	CP		RZC	2	US	1	201	025	N35520000	35.866667	W094200000	-94.333333	200602
AR112L	W	30	KZFW	NC		TUL	2	US	1	138	044	N35352200	35.589444	W095160000	-95.266667	200602
AR112L	W	40	KZFW	NC		TUL	2	US	1	191	061	N35130000	35.216667	W096100000	-96.166667	200602
AR112L	W	50	KZFW	NC		IRW	2	US	1	124	024	N35060000	35.100000	W097150000	-97.250000	200602
AR112L	W	60	KZFW	EX		IRW	2	US	1	223	041	N34550000	34.916667	W098150000	-98.250000	200602
AR113	E	10	KZFW	IP		INK	2	US	1	193	026	N31284200	31.478333	W103270000	-103.450000	200009
AR113	E	20	KZFW	CP		ABI	2	US	1	230	096	N31410000	31.683332	W101300000	-101.500000	199901
AR113	E	30	KZFW	NC		ABI	2	US	1	140	042	N31520000	31.866667	W099270000	-99.450000	199901
AR113	E	40	KZFW	EX		ACT	2	US	1	322	023	N32000000	32.000000	W097300000	-97.500000	199901
AR113	W	10	KZFW	IP		ACT	2	US	1	322	023	N32000000	32.000000	W097300000	-97.500000	199901
AR113	W	20	KZFW	CP		ABI	2	US	1	140	042	N31520000	31.866667	W099270000	-99.450000	199901
AR113	W	30	KZFW	NC		ABI	2	US	1	230	096	N31410000	31.683332	W101300000	-101.500000	199901
AR113	W	40	KZFW	EX		INK	2	US	1	193	026	N31284200	31.478333	W103270000	-103.450000	200009
AR114		10	KZFW	IP		INK	2	US	1	193	026	N31285100	31.480833	W103272700	-103.457500	200004
AR114		20	KZFW	CP		ABI	2	US	1	230	098	N31393100	31.658611	W101313100	-101.525278	199910
AR114		30	KZFW	NC		ABI	2	US	1	162	035	N31550000	31.916666	W099460000	-99.766667	200004
AR114		40	KZFW	NC		ABI	2	US	1	230	098	N31393100	31.658611	W101313100	-101.525278	199910
AR114		50	KZFW	EX		INK	2	US	1	193	027	N31275600	31.465556	W103275600	-103.465556	199910
AR115		10	KZAB	IP		ONM	2	US	1	334	030	N34490000	34.816666	W106574800	-106.963333	199710
AR115		20	KZAB	CP		ONM	2	US	1	334	024	N34434200	34.728333	W106555400	-106.931667	199710
AR115		25	KZAB	NC	Y	ONM	2	US	1			N34202000	34.338888	W106491365	-106.820458	200013
AR115		30	KZAB	EX		ONM	2	US	1	165	020	N34000000	34.000000	W106480000	-106.800000	199511
AR116	E	10	KZKC	IP		GCK	2	US	1	235	069	N37263615	37.443375	W102023957	-102.044325	200204
AR116	E	20	KZKC	CP		GCK	2	US	1	086	034	N37510207	37.850575	W100002028	-100.005633	200204
AR116	E	30	KZKC	NC		SLN	2	US	1	196	046	N38130509	38.218081	W098000528	-98.001467	200204
AR116	E	40	KZKC	EX		MCI	2	US	1	240	048	N38565158	38.947661	W095393822	-95.660617	200204
AR116	W	10	KZKC	IP		MCI	2	US	1	240	048	N38565158	38.947661	W095393822	-95.660617	200204
AR116	W	20	KZKC	CP		SLN	2	US	1	174	035	N38202871	38.341308	W097380348	-97.634300	200204
AR116	W	30	KZKC	NC		SLN	2	US	1	196	046	N38130509	38.218081	W098000528	-98.001467	200204
AR116	W	40	KZKC	NC		GCK	2	US	1	086	034	N37510207	37.850575	W100002028	-100.005633	200204
AR116	W	50	KZKC	EX		GCK	2	US	1	235	069	N37263615	37.443375	W102023957	-102.044325	200204
AR117V		10	KZAB	IP		ONM	2	US	1	334	030	N34490000	34.816666	W106574800	-106.963333	199710
AR117V		20	KZAB	CP		ONM	2	US	1	334	024	N34434200	34.728333	W106555400	-106.931667	199710
AR117V		25	KZAB	NC	Y	ONM	2	US	1			N34202000	34.338888	W106491365	-106.820458	200013
AR117V		30	KZAB	EX		ONM	2	US	1	165	020	N34000000	34.000000	W106480000	-106.800000	199511
AR121	N	10	KZAB	IP		HMN	3	US	1	335	087	N34160000	34.266667	W106320000	-106.533333	200212
AR121	N	20	KZAB	CP		HMN	3	US	1	334	075	N34040000	34.066667	W106313000	-106.525000	200212
AR121	N	40	KZAB	NC		HMN	3	US	1	334	075	N34040000	34.066667	W106313000	-106.525000	200212
AR121	N	50	KZAB	NC		HMN	3	US	1	325	044	N33310000	33.516667	W106290000	-106.483333	200212
AR121	N	60	KZAB	NC		HMN	3	US	1	348	040	N33320000	33.533333	W106080000	-106.133333	200212
AR121	N	64	KZAB	NC		HMN	3	US	1	348	073	N34050000	34.083333	W106100000	-106.166667	200212
AR121	N	70	KZAB	EX		HMN	3	US	1	336	087	N34160000	34.266667	W106320000	-106.533333	200212
AR121	S	10	KZAB	IP		HMN	3	US	1	348	035	N33270000	33.450000	W106080000	-106.133333	200212
AR121	S	20	KZAB	CP		HMN	3	US	1	348	040	N33320000	33.533333	W106080000	-106.133333	200212
AR121	S	30	KZAB	NC		HMN	3	US	1	348	073	N34050000	34.083333	W106100000	-106.166667	200212
AR121	S	40	KZAB	NC		HMN	3	US	1	334	075	N34040000	34.066667	W106313000	-106.525000	200212
AR121	S	50	KZAB	NC		HMN	3	US	1	325	044	N33310000	33.516667	W106290000	-106.483333	200212
AR121	S	60	KZAB	NC		HMN	3	US	1	348	040	N33320000	33.533333	W106080000	-106.133333	200212
AR121	S	70	KZAB	EX		HMN	3	US	1	348	035	N33270000	33.450000	W106080000	-106.133333	200212
AR125V	N	10	KZAB	IP		ABQ	2	US	1	257	037	N35004200	35.011667	W107333000	-107.558333	200511
AR125V	N	20	KZAB	CP		ABQ	2	US	1	248	035	N34550000	34.916667	W107311000	-107.519444	200511
AR125V	N	25	KZAB	NC		ONM	2	US	1	275	026	N34271800	34.455000	W107201200	-107.336667	200511
AR125V	N	30	KZAB	EX		ONM	2	US	1	234	016	N34132700	34.224167	W107061000	-107.102778	200511
AR125V	S	10	KZAB	IP		ONM	2	US	1	234	016	N34132700	34.224167	W107061000	-107.102778	200511
AR125V	S	20	KZAB	CP		ONM	2	US	1	253	018	N34180700	34.301944	W107104800	-107.180000	200511
AR125V	S	25	KZAB	NC		ONM	2	US	1	275	026	N34271800	34.455000	W107201200	-107.336667	200511
AR125V	S	30	KZAB	EX		ABQ	2	US	1	257	037	N35004200	35.011667	W107333000	-107.558333	200511
AR126V	N	10	KZAB	IP		CNX	2	US	1	303	022	N34380000	34.633333	W105590000	-105.983333	200011
AR126V	N	20	KZAB	CP		CNX	2	US	1	293	019	N34330000	34.550000	W105590000	-105.983333	200011
AR126V	N	40	KZAB	EX		CNX	2	US	1	193	035	N33490000	33.816667	W105590000	-105.983333	200011
AR126V	S	10	KZAB	IP		CNX	2	US	1	193	035	N33490000	33.816667	W105590000	-105.983333	200011
AR126V	S	20	KZAB	CP		CNX	2	US	1	197	031	N33540000	33.900000	W105590000	-105.983333	200011
AR126V	S	40	KZAB	EX		CNX	2	US	1	303	022	N34380000	34.633333	W105590000	-105.983333	200011
AR127V	N	10	KZAB	IP		PIO	4	US	1	119	036	N32080000	32.133333	W104460000	-104.766667	199710
AR127V	N	20	KZAB	CP		PIO	4	US	1	116	032	N32123000	32.208332	W104483000	-104.808333	199710
AR127V	N	40	KZAB	EX		PIO	4	US	1	345	025	N32560000	32.933334	W105200000	-105.333333	199710
AR127V	S	10	KZAB	IP		PIO	4	US	1	345	025	N32560000	32.933334	W105200000	-105.333333	199710
AR127V	S	20	KZAB	CP		PIO	4	US	1	352	020	N32515400	32.865000	W105171200	-105.286667	199710
AR127V	S	40	KZAB	EX		PIO	4	US	1	119	036	N32080000	32.133333	W104460000	-104.766667	199710
AR12H	E	10	KZLC	IP		BIL	2	US	1	342	031	N46200000	46.333332	W108400000	-108.666667	200007
AR12H	E	20	KZLC	CP		MLS	2	US	1	216	016	N46130000	46.216667	W106150000	-106.250000	200009
AR12H	E	30	KZLC	NC		MLS	2	US	1	097	034	N46100000	46.166667	W105120000	-105.200000	200009
AR12H	E	40	KZLC	NC		DIK	2	US	1	209	075	N45560000	45.933333	W104000000	-104.000000	200009
AR12H	E	60	KZLC	EX		DPR	2	US	1	344	025	N45300000	45.500000	W101450000	-101.750000	199511
AR12H	W	10	KZLC	IP		DPR	2	US	1	344	025	N45300000	45.500000	W101450000	-101.750000	199511
AR12H	W	20	KZLC	CP		DIK	2	US	1	209	075	N45560000	45.933333	W104000000	-104.000000	200009
AR12H	W	30	KZLC	NC		MLS	2	US	1	097	034	N46100000	46.166667	W105120000	-105.200000	200009
AR12H	W	40	KZLC	NC		MLS	2	US	1	216	016	N46130000	46.216667	W106150000	-106.250000	200009
AR12H	W	60	KZLC	EX		BIL	2	US	1	342	031	N46200000	46.333333	W108400000	-108.666667	199810
AR12L	E	10	KZLC	IP		BIL	2	US	1	342	031	N46200000	46.333332	W108400000	-108.666667	199810
AR12L	E	20	KZLC	CP		MLS	2	US	1	216	016	N46130000	46.216667	W106150000	-106.250000	200009
AR12L	E	30	KZLC	NC		MLS	2	US	1	097	034	N46100000	46.166667	W105120000	-105.200000	200009
AR12L	E	40	KZLC	NC		DIK	2	US	1	209	075	N45560000	45.933333	W104000000	-104.000000	200009
AR12L	E	60	KZLC	EX		DPR	2	US	1	344	025	N45300000	45.500000	W101450000	-101.750000	199511
AR12L	W	10	KZLC	IP		DPR	2	US	1	344	025	N45300000	45.500000	W101450000	-101.750000	199511
AR12L	W	20	KZLC	CP		DIK	2	US	1	209	075	N45560000	45.933333	W104000000	-104.000000	200009
AR12L	W	30	KZLC	NC		MLS	2	US	1	097	034	N46100000	46.166667	W105120000	-105.200000	200009
AR12L	W	40	KZLC	NC		MLS	2	US	1	216	016	N46130000	46.216667	W106150000	-106.250000	200009
AR12L	W	60	KZLC	EX		BIL	2	US	1	342	031	N46200000	46.333332	W108400000	-108.666667	200007
AR13	E	10	KZAB	IP		TCC	2	US	1	202	038	N34400000	34.666668	W104020000	-104.033333	200007
AR13	E	20	KZAB	CP		PNH	2	US	1	197	035	N34420000	34.700001	W102000000	-102.000000	199904
AR13	E	30	KZAB	NC		SPS	2	US	1	282	078	N34290000	34.483334	W100030000	-100.050000	199511
AR13	E	40	KZAB	NC		SPS	2	US	1	303	030	N34200000	34.333332	W099013000	-99.025000	199710
AR13	E	50	KZAB	EX		SPS	2	US	1	054	031	N34140000	34.233334	W098030000	-98.050000	199710
AR13	W	10	KZAB	IP		SPS	2	US	1	054	031	N34140000	34.233334	W098030000	-98.050000	199710
AR13	W	20	KZAB	CP		SPS	2	US	1	282	078	N34290000	34.483334	W100030000	-100.050000	199511
AR13	W	30	KZAB	NC		PNH	2	US	1	197	035	N34420000	34.700001	W102000000	-102.000000	199904
AR13	W	40	KZAB	NC		TCC	2	US	1	124	041	N34413000	34.691666	W103010000	-103.016667	199710
AR13	W	50	KZAB	EX		TCC	2	US	1	202	038	N34400000	34.666668	W104020000	-104.033333	200007
AR135V	N	10	KZAB	IP								N31541200	31.903333	W111232520	-111.390333	200406
AR135V	N	20	KZAB	CP								N31594000	31.994444	W111262040	-111.439000	200406
AR135V	N	30	KZAB	EX								N32220180	32.367167	W111381020	-111.636167	200406
AR135V	S	10	KZAB	IP								N32220180	32.367167	W111381020	-111.636167	200406
AR135V	S	20	KZAB	CP								N32163060	32.275167	W111351440	-111.587333	200407
AR135V	S	30	KZAB	EX								N31541200	31.903333	W111232520	-111.390333	200406
AR136V	N	10	KZAB	IP								N32081020	32.136167	W110135280	-110.231333	200406
AR136V	N	20	KZAB	CP								N32132100	32.222500	W110172280	-110.289667	200407
AR136V	N	30	KZAB	EX								N33001260	33.003500	W110484560	-110.812667	200406
AR136V	S	10	KZAB	IP								N33001260	33.003500	W110484560	-110.812667	200406
AR136V	S	20	KZAB	CP								N32545880	32.916333	W110451440	-110.754000	200407
AR136V	S	30	KZAB	EX								N32081020	32.136167	W110135280	-110.231333	200406
AR137V	N	10	KZAB	IP								N34121600	34.204444	W113581700	-113.971389	200508
AR137V	N	20	KZAB	CP								N34181400	34.303889	W113591200	-113.986667	200508
AR137V	N	30	KZAB	EX								N34523900	34.877500	W114032800	-114.057778	200508
AR137V	S	10	KZAB	IP								N34523900	34.877500	W114032800	-114.057778	200508
AR137V	S	20	KZAB	CP								N34464100	34.778056	W114024500	-114.045833	200508
AR137V	S	30	KZAB	EX								N34121600	34.204444	W113581700	-113.971389	200508
AR14	E	10	KZLC	IP		OCS	2	US	1	357	033	N42080000	42.133333	W108520000	-108.866667	200509
AR14	E	20	KZLC	CP		CZI	4	US	1	169	110	N42080000	42.133333	W106360000	-106.600000	199710
AR14	E	30	KZLC	NC		BFF	2	US	1	277	036	N42050000	42.083332	W104150000	-104.250000	199511
AR14	E	40	KZLC	EX		RAP	2	US	1	120	115	N42390000	42.650000	W101090000	-101.150000	199710
AR14	W	10	KZLC	IP		RAP	2	US	1	120	115	N42390000	42.650000	W101090000	-101.150000	199710
AR14	W	20	KZLC	CP		BFF	2	US	1	007	024	N42160000	42.266666	W103190000	-103.316667	199710
AR14	W	30	KZLC	NC		BFF	2	US	1	277	036	N42050000	42.083332	W104150000	-104.250000	199511
AR14	W	40	KZLC	EX		OCS	2	US	1	357	033	N42080000	42.133333	W108520000	-108.866667	200509
AR15V	N	10	KZMA	IP		COF	3	US	1	159	018	N27580600	27.968334	W080280000	-80.466667	199710
AR15V	N	20	KZMA	CP		COF	3	US	1	133	015	N28044200	28.078333	W080241800	-80.404999	199710
AR15V	N	40	KZMA	EX		COF	3	US	1	037	039	N28463000	28.775000	W080123600	-80.209999	199710
AR15V	S	10	KZMA	IP		COF	3	US	1	037	039	N28463000	28.775000	W080123600	-80.209999	199710
AR15V	S	20	KZMA	CP		COF	3	US	1	041	033	N28401800	28.671667	W080141200	-80.236667	199710
AR15V	S	40	KZMA	EX		COF	3	US	1	159	018	N27580600	27.968333	W080280000	-80.466667	199710
AR16	E	10	KZKC	IP		PWE	2	US	1	184	033	N39400000	39.666667	W096183000	-96.308333	199708
AR16	E	20	KZKC	CP		LMN	2	US	1	207	038	N40034800	40.063333	W094254800	-94.430000	199708
AR16	E	30	KZKC	NC		IRK	2	US	1	318	018	N40223000	40.375000	W092491800	-92.821667	199708
AR16	E	40	KZKC	EX		IRK	2	US	1	059	084	N40433000	40.725000	W090553000	-90.925000	199708
AR16	W	10	KZKC	IP		IRK	2	US	1	059	084	N40433000	40.725000	W090553000	-90.925000	199708
AR16	W	20	KZKC	CP		IRK	2	US	1	318	018	N40223000	40.375000	W092491800	-92.821667	199708
AR16	W	30	KZKC	NC		LMN	2	US	1	207	038	N40034800	40.063333	W094254800	-94.430000	199708
AR16	W	40	KZKC	EX		PWE	2	US	1	184	033	N39400000	39.666667	W096183000	-96.308333	199708
AR167	N	10	KZHU	IP		LRD	2	US	1	340	030	N27580000	27.966667	W099310000	-99.516667	200011
AR167	N	20	KZHU	CP		RSG	2	US	1	152	070	N28550000	28.916666	W099540000	-99.900000	199710
AR167	N	30	KZHU	EX	Y	RSG	2	US	1			N30005257	30.014603	W100175944	-100.299844	200011
AR167	S	10	KZHU	IP	Y	RSG	2	US	1			N30005257	30.014603	W100175944	-100.299844	200011
AR167	S	20	KZHU	CP		RSG	2	US	1	152	070	N28550000	28.916666	W099540000	-99.900000	199710
AR167	S	30	KZHU	EX		LRD	2	US	1	340	030	N27580000	27.966667	W099310000	-99.516667	200011
AR17	N	10	KZDV	IP	Y	HLC	2	US	1			N39153149	39.258747	W100133306	-100.225850	200013
AR17	N	20	KZDV	CP		HCT	2	US	1	025	033	N40540000	40.900000	W100310000	-100.516667	200011
AR17	N	30	KZDV	NC	Y	TDD	4	US	1			N41585398	41.981661	W100430852	-100.719033	200013
AR17	N	40	KZDV	EX		RAP	2	US	1	140	022	N43380000	43.633333	W102460000	-102.766667	200011
AR17	S	10	KZDV	IP		RAP	2	US	1	140	022	N43380000	43.633333	W102460000	-102.766667	200011
AR17	S	20	KZDV	CP		TDD	4	US	1	310	035	N42250000	42.416668	W101150000	-101.250000	199511
AR17	S	30	KZDV	NC	Y	TDD	4	US	1			N41585398	41.981661	W100430852	-100.719033	200013
AR17	S	40	KZDV	EX	Y	HLC	2	US	1			N39153149	39.258747	W100133306	-100.225850	200013
AR18V	N	10	KZNY	IP		NKT	3	US	1	147	024	N34360000	34.600000	W076330000	-76.550000	200011
AR18V	N	20	KZNY	CP		NKT	3	US	1	110	030	N34480000	34.799999	W076180000	-76.300000	199710
AR18V	N	30	KZNY	NC		NKT	3	US	1	105	028	N34493000	34.825001	W076190000	-76.316666	199512
AR18V	N	40	KZNY	EX		NKT	3	US	1	086	039	N35000000	35.000000	W076060000	-76.100000	200011
AR18V	S	10	KZNY	IP		NKT	3	US	1	086	039	N35000000	35.000000	W076060000	-76.100000	200011
AR18V	S	20	KZNY	CP		NKT	3	US	1	105	028	N34493000	34.825001	W076190000	-76.316666	199512
AR18V	S	30	KZNY	NC		NKT	3	US	1	110	030	N34480000	34.799999	W076180000	-76.300000	199710
AR18V	S	40	KZNY	EX		NKT	3	US	1	147	024	N34360000	34.600000	W076330000	-76.550000	200011
AR19	N	10	KZDV	IP		HLC	2	US	1	062	029	N39260000	39.433333	W099380000	-99.633333	200011
AR19	N	20	KZDV	CP		HCT	2	US	1	036	059	N41070000	41.116667	W099573000	-99.958333	200011
AR19	N	30	KZDV	NC		TDD	4	US	1	052	028	N42120000	42.200000	W100110000	-100.183333	200011
AR19	N	40	KZDV	EX		RAP	2	US	1	087	040	N43510000	43.850000	W102070000	-102.116667	200011
AR19	S	10	KZDV	IP		RAP	2	US	1	087	040	N43510000	43.850000	W102070000	-102.116667	200011
AR19	S	20	KZDV	CP		TDD	4	US	1	357	038	N42360000	42.600000	W100383000	-100.641667	200011
